UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Alex Beckers Chode,@BeckersChode,2021-12-03T23:50:33.000Z,"Alex Beckers Chode
@BeckersChode
·
4 Dec 2021","Replying to 
@antique_land
 @CryptosRfun
  and 4 others
These clown shoes dont even know what they're doing they just let the saltiness get the best of them",,,,,[],https://twitter.com/BeckersChode/status/1466917806226685952
Criss Criss,@CrissCriss5,2021-12-03T23:50:40.000Z,"Criss Criss
@CrissCriss5
·
4 Dec 2021","Replying to 
@crymeaCOIN
 @Cardano
  and 2 others
You forgot about $egld 
@ElrondNetwork
 …. It has also 0 hacks… and btw, it’s younger, more beautiful, smarter……. Who doesn’t like younger? :))) go 
@ElrondNetwork
 1",🚀 🚀 🚀,,,1,[],https://twitter.com/CrissCriss5/status/1466917835201036291
Inner City Press,@innercitypress,2021-12-03T22:02:04.000Z,"Inner City Press
@innercitypress
·
4 Dec 2021","Not sure if it will fit in the profile, but here it is, back from when I was reporting on the Virgil Griffith / Ethereum / North Korea case before he pled guilty: 0x83374a5ab3411d95b77aCb657918bb6478894453
Jeph
@Jephfery
 · 4 Dec 2021
Replying to @innercitypress and @matthew
add the bitcoin payment method your twittter profile
4
4
29",🌍,4,4,29,['https://pbs.twimg.com/profile_images/1449344665556291587/2CQYW0KH_mini.jpg'],https://twitter.com/innercitypress/status/1466890503904022535
Vijay Boyapati,@real_vijay,2021-12-03T23:30:26.000Z,"Vijay Boyapati
@real_vijay
·
4 Dec 2021","Replying to 
@PeterMcCormack
I would rate Ethereum scarcity much lower because scarcity is built on top a more foundational attribute: credibility of inflation schedule. I think Ethereum has much lower credibility (but perhaps slightly better than central bank credibility)
8
3
97",,8,3,97,[],https://twitter.com/real_vijay/status/1466912744884428801
k:iHodlLuna.UST,@iHodlLuna,2021-12-03T22:42:33.000Z,"k:iHodlLuna.UST
@iHodlLuna
·
4 Dec 2021","Replying to 
@crymeaCOIN
 @Cardano
  and 2 others
$KDA security will shadow all.
1
4",🌖,,1,4,[],https://twitter.com/iHodlLuna/status/1466900691851657221
Pascal Streit,@PascalStreit,2021-12-03T22:12:17.000Z,"Pascal Streit
@PascalStreit
·
4 Dec 2021","Replying to 
@LiberalMark
 @crymeaCOIN
  and 3 others
what about the PoS  staking pool hacks on eth?
1
3",,1,,3,[],https://twitter.com/PascalStreit/status/1466893073984724997
"Avax Shiitake (.\\,.\\)∀",@AvaxShiitake,2021-12-03T23:08:40.000Z,"Avax Shiitake (.\\,.\\)∀
@AvaxShiitake
·
4 Dec 2021","Replying to 
@crymeaCOIN
 @Cardano
  and 2 others
What a ridiculous tweet when there's no functioning #DeFi #dApp ecosystem on Cardano. 
5
12",🔺 🔺 🤣,5,,12,[],https://twitter.com/AvaxShiitake/status/1466907265617866753
hamachi,@NeetHamachi,2021-12-03T23:12:59.000Z,"hamachi
@NeetHamachi
·
4 Dec 2021","Replying to 
@AvaxShiitake
 @crymeaCOIN
  and 3 others
sir, that's the joke
2
3",🔺,2,,3,[],https://twitter.com/NeetHamachi/status/1466908352240398343
Oatrick,@oat_rick,2021-12-03T23:05:01.000Z,"Oatrick
@oat_rick
·
4 Dec 2021","Replying to 
@thepizzaknight_
 @crymeaCOIN
  and 3 others
Lol got em
1
1",🪐,1,,1,[],https://twitter.com/oat_rick/status/1466906346108817408
"Avax Shiitake (.\\,.\\)∀",@AvaxShiitake,2021-12-03T23:14:24.000Z,"Avax Shiitake (.\\,.\\)∀
@AvaxShiitake
·
4 Dec 2021","Replying to 
@NeetHamachi
 @crymeaCOIN
  and 3 others
Ah, so its not another deluded Cardano YouTube fan?
1
1",🔺 🔺,1,,1,[],https://twitter.com/AvaxShiitake/status/1466908709863542787
Nina Morena (Krystal),@ninamorena,2021-12-03T23:47:51.000Z,"Nina Morena (Krystal)
@ninamorena
·
4 Dec 2021","Replying to 
@Hoops2Code
, 
@solana
 and 
@ethereum
It’s been a game changer for me.
3
1",,3,,1,[],https://twitter.com/ninamorena/status/1466917128012021763
grublés,@notgrubles,2021-12-03T23:34:56.000Z,"grublés
@notgrubles
·
4 Dec 2021","Replying to 
@BTCGandalf
The ""Ethereum development team"" (???) is bailing them out?
5
2
33",,5,2,33,[],https://twitter.com/notgrubles/status/1466913875778023425
grublés,@notgrubles,2021-12-03T22:57:37.000Z,"grublés
@notgrubles
·
4 Dec 2021","The cynic in me knows no one will learn from this though, and people will continue using Ethereum and being surprised when they're bankrupted by some script kiddie.
5
1
70",,5,1,70,[],https://twitter.com/notgrubles/status/1466904483124989961
UUuUuuUuuu,@W7NVLlv8r03Cc3V,2021-12-03T23:13:48.000Z,"UUuUuuUuuu
@W7NVLlv8r03Cc3V
·
4 Dec 2021","Replying to 
@RaiFinance
, 
@ethereum
 and 
@0xPolygon
When will Bithumb be rebranded? There's no announcement.",,,,,[],https://twitter.com/W7NVLlv8r03Cc3V/status/1466908557476261890
Lkristensen,@Lkristensen3,2021-12-03T23:19:26.000Z,"Lkristensen
@Lkristensen3
·
4 Dec 2021","#AVAX, #Polkadot & #Ethereum you are definitely on my 2022 bullish list 
@avalancheavax
 @Polkadot
 @ethereum
 

However I see some interesting potential diversifying my portfolio even a bit more with 
@OlympusDAO
 @Wonderland_fi
 @SynapseProtocol
 @MetaVPad
 & not least 
@YummyCrypto",🎉,,,,[],https://twitter.com/Lkristensen3/status/1466909974530039813
//unchtime,@itsluncht1me,2021-12-03T23:12:09.000Z,"//unchtime
@itsluncht1me
·
4 Dec 2021","Replying to 
@joemccann
, 
@solana
 and 
@ethereum
Now do it again but with NFT Rugs.
1",🤝,1,,,[],https://twitter.com/itsluncht1me/status/1466908140788539395
st4ndard,@mongolesen1,2021-12-03T23:34:46.000Z,"st4ndard
@mongolesen1
·
4 Dec 2021","Replying to 
@CryptosRfun
 @crymeaCOIN
  and 3 others
Thanks!   then I don’t need to state the obvious",👍 👍,,,,[],https://twitter.com/mongolesen1/status/1466913833621114885
Amwal Network أموال المستقبل,@AmwalNetwork,2021-12-03T22:46:35.000Z,"Amwal Network أموال المستقبل
@AmwalNetwork
·
4 Dec 2021","Replying to 
@GeekGuy001
 @crymeaCOIN
  and 4 others
Very accurate
1
1",,1,,1,[],https://twitter.com/AmwalNetwork/status/1466901708433412106
G₳₿⁽³’³⁾,@GabsCrypto,2021-12-03T23:59:08.000Z,"G₳₿⁽³’³⁾
@GabsCrypto
·
4 Dec 2021","Replying to 
@thelongloui
 @matiwinnetou
  and 5 others
And damn the GitHub code sucks, there’s nothing to it. I even entered the discord to see if there was any communication from people on the “team”

Nada.
2",,,,2,[],https://twitter.com/GabsCrypto/status/1466919966008131587
MUTANT | Chichi Ape,@ozundeikidemir,2021-12-03T23:27:41.000Z,"MUTANT | Chichi Ape
@ozundeikidemir
·
4 Dec 2021","Replying to 
@NFTmall
, 
@ethereum
 and 
@wolverinv2
Goood newsss
@iremturkucu1
 @hilillllll
  @hulyaozdemir08
1",🤖,1,,,[],https://twitter.com/ozundeikidemir/status/1466912052908331008
The Moon Lover,@HerishBoom,2021-12-03T23:28:13.000Z,"The Moon Lover
@HerishBoom
·
4 Dec 2021","Replying to 
@Orion__Research
 @ethereum
  and 2 others
Done",,,,,[],https://twitter.com/HerishBoom/status/1466912184731303939
¯\_/^v^\_/¯,@Golden_Eagle___,2021-12-03T23:05:12.000Z,"¯\_/^v^\_/¯
@Golden_Eagle___
·
4 Dec 2021","Replying to 
@oscekone
 @LiberalMark
  and 4 others
Just had to remind myself that you meant Eth Proof of Stake there, not Piece of S#it.
1
1",😇,1,,1,[],https://twitter.com/Golden_Eagle___/status/1466906392762146817
shimmer field,@blackwell_smith,2021-12-03T22:49:22.000Z,"shimmer field
@blackwell_smith
·
4 Dec 2021","Replying to 
@cjsodirty
 @ethereum
  and 2 others
That #ETH gas is absurd. #Polygon has fees for under a penny! #Ethereum peeps we are here when you are ready. I hope you have a good account so you can write off that bullshit. #matic #Bitcoin #Axion $AXN
1
9",,,1,9,[],https://twitter.com/blackwell_smith/status/1466902408475422728
Alex Beckers Chode,@BeckersChode,2021-12-03T23:52:32.000Z,"Alex Beckers Chode
@BeckersChode
·
4 Dec 2021","Replying to 
@crymeaCOIN
 @Cardano
  and 2 others
Didnt know cardano lives rent free in so many haters heads",😂 😂 😂,,,,[],https://twitter.com/BeckersChode/status/1466918304858132483
Tameez Abramjee,@TameezAbramjee,2021-12-03T22:58:06.000Z,"Tameez Abramjee
@TameezAbramjee
·
4 Dec 2021","I think it's time we start putting pressure on 
@VitalikButerin
 & 
@ethereum
 team to get the next phase of ETH 2.0 to occur ahead of schedule. The price of ETH to USD rising ahead of schedule demands ETH2.0 to launch ahead of schedule. #Ethereum  #blockchain #cryptocurrency #crypto",,,,,[],https://twitter.com/TameezAbramjee/status/1466904604327690253
q,@WAGMIsteak,2021-12-03T23:55:01.000Z,"q
@WAGMIsteak
·
4 Dec 2021","Replying to 
@blknoiz06
 @DonnyCrypto
  and 4 others
I think they talking about fundamental stuff bro , ya only interested in price",,,,,[],https://twitter.com/WAGMIsteak/status/1466918930673459200
q,@WAGMIsteak,2021-12-03T23:47:54.000Z,"q
@WAGMIsteak
·
4 Dec 2021","Replying to 
@abzzdev
 @DonnyCrypto
  and 4 others
He thinks speculation is validation . Let’s page 2017
1",,1,,,[],https://twitter.com/WAGMIsteak/status/1466917140645220356
tomato.eth,@thefaketomato,2021-12-03T23:16:02.000Z,"tomato.eth
@thefaketomato
·
4 Dec 2021","Replying to 
@0x_essence
 @crymeaCOIN
  and 3 others
Please leave me out of this. I don't want to be associated with someone who poses for the camera like that.
1",,,,1,[],https://twitter.com/thefaketomato/status/1466909119714111488
Leroi Asundep,@U7Leroi,2021-12-03T23:11:35.000Z,"Leroi Asundep
@U7Leroi
·
4 Dec 2021","Replying to 
@cryptomagician7
 @John_McEwen9845
  and 4 others
The ledger is transparent but the bank accounts are not. Ripple knows why the price is not moving
1
1",,1,,1,[],https://twitter.com/U7Leroi/status/1466907998077530116
William - Accent Studio,@accentfukuoka,2021-12-03T23:27:17.000Z,"William - Accent Studio
@accentfukuoka
·
4 Dec 2021","Replying to 
@matiwinnetou
 @strangebraiins
  and 4 others
Lots of red flags on this DEX though
youtube.com
The Birth of Cardano (ADA) DeFi | Cardano Rumor Rundown #239
We may have just seen the birth of DeFi on Cardano. We all know that every parent thinks their baby is cute. But, that might just an evolutionary mechanism....
1",🚩 🚩 🚩,1,,,['https://pbs.twimg.com/card_img/1480820510401261571/xWkzXuoy?format=jpg&name=240x240'],https://twitter.com/accentfukuoka/status/1466911949468614656
CryptoWhaleNot,@CryptoWhaleNot,2021-12-03T23:28:22.000Z,"CryptoWhaleNot
@CryptoWhaleNot
·
4 Dec 2021","Replying to 
@crymeaCOIN
 @Cardano
  and 2 others
Do you read the comments and cringe for 3 hrs, or just mute, collect engagement, and go about your day? 

Cuz I'd necc....immediately",🦇 🔊,,,,[],https://twitter.com/CryptoWhaleNot/status/1466912224581148678
XRP Moonboy,@cryptomagician7,2021-12-03T22:48:24.000Z,"XRP Moonboy
@cryptomagician7
·
4 Dec 2021","Replying to 
@John_McEwen9845
 @U7Leroi
  and 4 others
Why you think they are not transparant?
1",,1,,,[],https://twitter.com/cryptomagician7/status/1466902166031974403
Calvinius Victori.UST,@chicharronin,2021-12-03T21:58:46.000Z,"Calvinius Victori.UST
@chicharronin
·
4 Dec 2021","Replying to 
@crymeaCOIN
 @Cardano
  and 2 others
trolling genius right here",,,,,[],https://twitter.com/chicharronin/status/1466889675822432259
C A S T Ξ L L,@CryptoCastell,2021-12-03T23:49:26.000Z,"C A S T Ξ L L
@CryptoCastell
·
4 Dec 2021","Replying to 
@Crypt_ED13
@ethereum
 Devs?
2",,2,,,[],https://twitter.com/CryptoCastell/status/1466917522393878530
John Detlefs,@jdetle,2021-12-03T23:48:16.000Z,"John Detlefs
@jdetle
·
4 Dec 2021","Replying to 
@Hoops2Code
, 
@solana
 and 
@ethereum
Using Zero Knowledge Proofs is a big deal that you should look for in any crypto used as currency IMO
1",,1,,,[],https://twitter.com/jdetle/status/1466917232034779137
Jaro_Sherpa,@JaroCrypto,2021-12-03T23:12:26.000Z,"Jaro_Sherpa
@JaroCrypto
·
4 Dec 2021","Replying to 
@crymeaCOIN
 @Cardano
  and 2 others
No Dapps =/= No value locked =/= No hacks
Seems logical.
1",,1,,,[],https://twitter.com/JaroCrypto/status/1466908212687372288
Johannes,@johanneskanybal,2021-12-03T23:36:03.000Z,"Johannes
@johanneskanybal
·
4 Dec 2021","Replying to 
@CryptoCrystalB1
 @antiprosynth
  and 3 others
More like, if you're a thousand times more popular than nr2 you'll probably have a few more problems the other ones haven't even begun thinking about.",,,,,[],https://twitter.com/johanneskanybal/status/1466914155122855942
Walid “Zinger” Singer,@ZingerSupreme,2021-12-03T23:48:29.000Z,"Walid “Zinger” Singer
@ZingerSupreme
·
4 Dec 2021","Replying to 
@AstroZeroNFT
 @ethereum
  and 2 others
What a joke, still have launched 0 products and idiots still pumping ",,,,,[],https://twitter.com/ZingerSupreme/status/1466917284677656578
Decrypt,@decryptmedia,2021-12-04T22:30:51.000Z,"Decrypt
@decryptmedia
·
5 Dec 2021","Bored Ape Yacht Club Artist Seneca Releases New Ethereum NFTs 
► https://decrypt.co/87599/bored-ape-yacht-club-seneca-nft-ethereum-dfinity?&utm_medium=referral&utm_campaign=feed&utm_source=editorial?utm_source=twitter&utm_medium=social&utm_campaign=auto…
10
20",,,10,20,['https://pbs.twimg.com/media/FFzBURSWQAoFRwu?format=jpg&name=small'],https://twitter.com/decryptmedia/status/1467260135449976835
CryptoQueen,@CryptoDouce,2021-12-04T22:45:01.000Z,"CryptoQueen
@CryptoDouce
·
5 Dec 2021","Head to #ALTSEASON 

But be careful  before that it could be that the #BTC goes down even lower in order to liquidate a maximum of people before a meteoric rise #HOLD

#Ethereum #Bitcoin  #cryptocrash #Crypto #cryptocurrecy #altcoin #alternance $btc $eth $luna $cro
5
4
16",👑 🔥 🚀 ⚠,5,4,16,['https://pbs.twimg.com/media/FFzEjs5WQAASsrW?format=jpg&name=small'],https://twitter.com/CryptoDouce/status/1467263700025368576
reigedregor,@reigedregoR,2021-12-04T23:44:32.000Z,"reigedregor
@reigedregoR
·
5 Dec 2021","$KLEE will be growing soooooo BIG and so will your BAG. You won’t even believe your eyes! TODAY ANOTHER BIG ANNOUNCEMENT! #kleerun #klee   
@KleeKaiETH
 #Ethereum #ETH #btc   #Bitcoin   $shib $saita $doge #SHIB #xrp #ada $floki #play2earn
GIF
4
21
35",💜,4,21,35,[],https://twitter.com/reigedregoR/status/1467278679202045969
WORLDVERSE,@WDverse,2021-12-04T22:09:28.000Z,"WORLDVERSE
@WDverse
·
5 Dec 2021","FOLLOW 
@WDverse
 & Drop your ETH address 
Don't ask why 
Follow and RT for more chance;) 

#Ethereum #eth #NFTs #nft #NFTGiveaways #NFTGiveaway #nftart #newNFTs
GIF
8
3
7",😉,8,3,7,['https://pbs.twimg.com/tweet_video_thumb/FFy8WPhWQAANOFy.jpg'],https://twitter.com/WDverse/status/1467254753876922374
Banana Coin,@BananaCoin2,2021-12-04T23:10:59.000Z,"Banana Coin
@BananaCoin2
·
5 Dec 2021","CryptoBillClinton is LIVE on http://opensea.io/collection/cryptobillclinton…
We will be launching our BananaVerse when we have all of the Presidents minted on OpenSea! This game is not only fun, but you can earn $ as well! 
@elonmusk
 @cz_binance
 @BinanceChain
 @ethereum
 @dogecoin
#nft #nftart #NFTartists
GIF
5
34
43",,5,34,43,['https://pbs.twimg.com/tweet_video_thumb/FFzKf1-XsAAswUp.jpg'],https://twitter.com/BananaCoin2/status/1467270236374188034
crypto Jutt,@jawadahmad007,2021-12-04T23:56:50.000Z,"crypto Jutt
@jawadahmad007
·
5 Dec 2021","I reserve the right to remain silent......#BTC 
@ethereum",,,,,[],https://twitter.com/jawadahmad007/status/1467281774933942273
CryptoOracle,@CryptoOracle100,2021-12-04T22:53:05.000Z,"CryptoOracle
@CryptoOracle100
·
5 Dec 2021","@QANplatform
 testnet launching this month! This could very well be a top layer 1 platform in 2022 with mainnet scheduled for Q1 next year. See how it compares to its competitors. This is a game changer. #Ethereum $eth #Cardano $ada $dot #Solana $sol #Algorand $algo $qanx
2
15
30",,2,15,30,['https://pbs.twimg.com/media/FFzGZ5vVEAAjskb?format=jpg&name=small'],https://twitter.com/CryptoOracle100/status/1467265731708407809
Bloomberg Crypto,@crypto,2021-12-04T23:36:39.000Z,"Bloomberg Crypto
@crypto
·
5 Dec 2021","Ethereum is jettisoning the “miners” who track and validate transactions on the the world’s most-used blockchain network https://trib.al/g6REOnc via 
@technology
bloomberg.com
Bye-Bye, Miners! How Ethereum’s Big Change Will Work
Ethereum is making big changes. Perhaps the most important is the jettisoning of the “miners” who track and validate transactions on the world’s most-used blockchain network. Miners are the heart of...
48
29
73",,48,29,73,['https://pbs.twimg.com/card_img/1482714699926061061/xPgWIseY?format=jpg&name=small'],https://twitter.com/crypto/status/1467276697112297477
Nali na,@NaNana19901009,2021-12-04T22:52:06.000Z,"Nali na
@NaNana19901009
·
5 Dec 2021","Now the market is very volatile, but if you only consider the immediate benefits, then I believe you will not be successful in the future, because cryptocurrency many people make money because of what they persist, so they succeed 
@Investment
 @Cryptocurrency
 @ETH
 @ethereum
4",,,,4,[],https://twitter.com/NaNana19901009/status/1467265484936859651
AniNomadic,@AniNomadic,2021-12-04T22:21:06.000Z,"AniNomadic
@AniNomadic
·
5 Dec 2021","I've just minted ""Blue"" collectible! #cannabis #mmemberville #stonerfam #cannabisphotography #cannabisnft https://rarible.com/token/0xF6793dA657495ffeFF9Ee6350824910Abc21356C:42983476450417561888582504252533120167594812574453788391573358660545656389674… #rarible #ethereum #flow #nonfungible #digitalasset #nft via 
@rarible
rarible.com
Blue
1
5",,,1,5,['https://pbs.twimg.com/card_img/1480600085205508102/YP8wt0uo?format=jpg&name=small'],https://twitter.com/AniNomadic/status/1467257682990026755
RippLee,@antbee_xrp,2021-12-04T23:17:47.000Z,"RippLee
@antbee_xrp
·
5 Dec 2021","Replying to 
@MicahPW20
 and 
@ethereum
I loathe ETH. 
1
2",😡,1,,2,[],https://twitter.com/antbee_xrp/status/1467271948539334656
Ed0,@Edi23207742,2021-12-04T22:20:15.000Z,"Ed0
@Edi23207742
·
5 Dec 2021","Replying to 
@ethereum
 and 
@ethdotorg
Here is Ethereum true usecase working in seconds through GoCrypto! 2000 locations & stores just in Slovenia accept it instantly. Just scan QR code, choose ethereum, press confirm and it is done! 
@GoCrypto_
 nr.1 facilitator in the world!
#Ethereum #accepted #worldwide $ETC $GOC
2
7",,2,,7,"['https://pbs.twimg.com/media/FFy-yEeXEAMXu9j?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FFy-0ueX0Akx6Sp?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FFy-26yXsAMSpNg?format=jpg&name=360x360']",https://twitter.com/Edi23207742/status/1467257470217121792
Edith Skyz,@EdithSkyz,2021-12-04T23:20:31.000Z,"Edith Skyz
@EdithSkyz
·
5 Dec 2021","Replying to 
@Ebunayo08
 @2Legit213782602
  and 4 others
Can I join please I'm from Uganda Africa
1
1",🥰,1,,1,[],https://twitter.com/EdithSkyz/status/1467272635449061380
Deano,@Deanmcdonald23,2021-12-04T22:20:46.000Z,"Deano
@Deanmcdonald23
·
5 Dec 2021","Replying to 
@morales_eth
 @0xPolygon
  and 2 others
When is uniswap going live ?
2
1",,2,,1,[],https://twitter.com/Deanmcdonald23/status/1467257596872695815
titterboy,@titterboy2,2021-12-04T22:46:03.000Z,"titterboy
@titterboy2
·
5 Dec 2021","Replying to 
@BearRichi15
, 
@opensea
 and 
@ethereum
@RemindMe_OfThis
 dec 7 11pm
2
1
1",,2,1,1,[],https://twitter.com/titterboy2/status/1467263960604762116
Cheddar Bob,@Frozensack_Gary,2021-12-04T23:34:06.000Z,"Cheddar Bob
@Frozensack_Gary
·
5 Dec 2021","Replying to 
@ethereum_max
Hold tight and don’t let whales scare you into selling for a loss! You just have to swim with them   #EthereumMax
2
4",♦ 🐳 ♦,,2,4,[],https://twitter.com/Frozensack_Gary/status/1467276051940356098
gremliɳ,@gremlin_icon,2021-12-04T23:55:20.000Z,"gremliɳ
@gremlin_icon
·
5 Dec 2021","Replying to 
@crymeaCOIN
 @inversebrah
  and 3 others
he even capitalized cardano what a dork
1",🍇 🧃,,1,,[],https://twitter.com/gremlin_icon/status/1467281398486605831
Sulisa,@SulisNFT,2021-12-04T23:05:26.000Z,"Sulisa
@SulisNFT
·
5 Dec 2021","Winners 
• 
@Wassoshi
• 
@mjmcelhaney
• 
@J358shop
• 
@festina07792411
• 
@rnr19948137
• 
@delvaco75
• 
@insanNFT
• 
@GodNephilim
• 
@dharlakos
• 
@NftVincenza
Please DM your ethereum address if you haven’t already 
Thanks for entering everyone 

 http://twitterpicker.com/d/86xk9b52
Sulisa
@SulisNFT
 · 4 Dec 2021
#NFTGiveaway 

 #NFTCommunity 
New Sulis x Zalgo Collab #NFT is an ode to #SHIB 

10 Lucky Winners
Will be drawn in 24 hours! 
3 PM (PST)

To enter:
Follow @SulisNFT & @ZalgoNFT 
Like & Retweet

#NFTGiveaways #PolygonNFTs #NFTs #shiba #shibacoin #SHIBARMY #nftart
Show this thread
4
2
8",❤ ❤ ✔ 🚨 🚨 👋 🍀 🍀 ❤ ❤,4,2,8,"['https://pbs.twimg.com/profile_images/1460355071619723269/dsY7OmRS_mini.jpg', 'https://pbs.twimg.com/media/FFt8QlHUYAIFzuU?format=jpg&name=small']",https://twitter.com/SulisNFT/status/1467268840773984261
SwagtimusPrime.eth L2'22,@Swagtimus,2021-12-04T23:37:10.000Z,"SwagtimusPrime.eth L2'22
@Swagtimus
·
5 Dec 2021","Replying to 
@pencilflip
I just wish there was more due diligence being done before tweeting. Ethereum didn't build ETH2 to end up with a Nakamoto coefficient of 4. Like, come on..
2
1
9",🦇 🔊 🐼,2,1,9,[],https://twitter.com/Swagtimus/status/1467276823365144583
S. Walker (no pronouns/no flags),@way_s_walker,2021-12-04T23:58:22.000Z,"S. Walker (no pronouns/no flags)
@way_s_walker
·
5 Dec 2021","Things like Ethereum Naming Service and Unstoppable Domains come in and shake the DNS rules 
@ethereum
 @unstoppableweb
 @ICANN
 #blockchain #AltRoots",,,,,[],https://twitter.com/way_s_walker/status/1467282161111863300
K M A,@Stuck2U,2021-12-04T23:35:53.000Z,"K M A
@Stuck2U
·
5 Dec 2021","Replying to 
@FrancisSuarez
 @gavofyork
  and 2 others
Delusional much!?
1",♥ 🤔,1,,,[],https://twitter.com/Stuck2U/status/1467276502131695619
