UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
MichaelSB,@spacebucks777,2022-03-30T20:47:31.000Z,"MichaelSB
@spacebucks777
·
13h","The Guddest Team in all of crypto!
-
@mishaboar
 
-
@BillyM2k
 
-
@JustinScerini
 
-
@dogeofficialceo
 

#doge #dogecoin #keepdogeabsurd
4
9
36",,4,9,36,['https://pbs.twimg.com/media/FPICFpnUYAAfCAH?format=jpg&name=360x360'],https://twitter.com/spacebucks777/status/1509271124411969538
Robbie G (HE/Influencer).doge,@mylilpwnyz,2022-03-30T15:30:30.000Z,"Robbie G (HE/Influencer).doge
@mylilpwnyz
·
18h","Can I get 10 likes without using the #Dogecoin tag?
5
1
24",,5,1,24,[],https://twitter.com/mylilpwnyz/status/1509191343981023243
HuXLeY aka your boy!,@huxleydadoge,2022-03-30T17:39:01.000Z,"HuXLeY aka your boy!
@huxleydadoge
·
16h","Good morning #dogecoin peeps! Hope your day is filled with great vibes and positive outcomes! I love you all! #DoOnlyGoodEveryday
5
5
23",,5,5,23,[],https://twitter.com/huxleydadoge/status/1509223687983042560
Đoge Bro,@BraymillerJr,2022-03-30T05:55:49.000Z,"Đoge Bro
@BraymillerJr
·
30 Mar","Pebble is the #Dogecoin community. 

The cage is those youtube ""influencers"" and their shit tokens.

Listen with sound 

#Doge #DogeFam #DogeArmy
0:42
106 views
2
4
13",😂,2,4,13,['https://pbs.twimg.com/ext_tw_video_thumb/1509046679999328259/pu/img/XedCE5ZT2FldWymq.jpg'],https://twitter.com/BraymillerJr/status/1509046722290499586
PitbullBSC_IT,@PitbullbscI,2022-03-30T19:49:04.000Z,"PitbullBSC_IT
@PitbullbscI
·
14h","Replying to 
@CryptoEights
 @Shibtoken
  and 9 others
#PIT is everywhere!
5",,,,5,[],https://twitter.com/PitbullbscI/status/1509256414329516039
Michael,@Michael42528448,2022-03-30T02:49:17.000Z,"Michael
@Michael42528448
·
30 Mar","Join Robinhood with my link and we'll both get a free stock https://join.robinhood.com/michaer-aea254   THE AMERICAN CRYPTO SUMMITT It's Almost Upon Those Crypto Currency Holders , Become Part Of This Special Event By Signing Up With Robinhood Before 04/01/22 Or Be Left Behind. ETHEREUM.#Dogecoin
join.robinhood.com
Choose from a range of leading companies. Limitations apply.
1",,,,1,[],https://twitter.com/Michael42528448/status/1508999777375170566
jdrolla ,@jdrolla,2022-03-30T10:03:13.000Z,"jdrolla 
@jdrolla
·
30 Mar","The all and mighty #DOGE 

#Dogecoin
#DogecoinToTheMoon
#DoOnlyGoodEveryday 
#AcceptDoge
@dogecoin
10
26
75",🙌,10,26,75,['https://pbs.twimg.com/media/FPFunmMaUAIMtHz?format=jpg&name=small'],https://twitter.com/jdrolla/status/1509108981234425861
Yes DOGE Cooler,@yescooler7985,2022-03-30T17:42:12.000Z,"Yes DOGE Cooler
@yescooler7985
·
16h","Good night, doge fam!
 #doge #dogefam #dogecoin
 from ig: tazu29
7
5
30",📷,7,5,30,['https://pbs.twimg.com/media/FPHXqyyUcAU5pVN?format=jpg&name=small'],https://twitter.com/yescooler7985/status/1509224488780533762
Nikita Perry,@ShibadogeSoulja,2022-03-30T00:29:01.000Z,"Nikita Perry
@ShibadogeSoulja
·
30 Mar","Replying to 
@LanceDaul
 @ShibaDoge_Army
  and 11 others
If you believe you shall achieve with #Shibadoge
3",🔥,,,3,[],https://twitter.com/ShibadogeSoulja/status/1508964477571633156
LittleShibe,@littleshibeOG,2022-03-30T15:17:01.000Z,"LittleShibe
@littleshibeOG
·
18h","Last couple things to do before #DOGEWORLD launch!

It’s going to be fun to get this train rolling.

#NFT #NFTS #dogeparty #dogecoin
3
4
22",,3,4,22,['https://pbs.twimg.com/ext_tw_video_thumb/1509187893952237570/pu/img/sJLV1P_1fXxOGByP.jpg'],https://twitter.com/littleshibeOG/status/1509187949598027784
NAOMI,@NAOMI_GOLF,2022-03-30T12:12:00.000Z,"NAOMI
@NAOMI_GOLF
·
22h","Replying to 
@Marvin_Inu
 and 
@CometCalls
#MarvinInu $Marvin #1000Xgems #shib #floki #shibainu #NFT #KISHU #dogecoin #doge #BlueSparrowtoken #BabyDogeCoin #AMA
5
8
10",,5,8,10,['https://pbs.twimg.com/media/FPGMFtzWUAY52U7?format=jpg&name=small'],https://twitter.com/NAOMI_GOLF/status/1509141389778595843
RedfireNFT,@RedfireNft,2022-03-30T22:24:16.000Z,"RedfireNFT
@RedfireNft
·
11h","Check out The Joker 4  by RedfireNFT #nft #NFTCommunity #dogecoin #shiba #Robinhood #nft #NFTartists
crypto.com
Crypto.com NFT | The Joker 4 | RedfireNFT
Crypto.com NFT is a highly-curated NFT marketplace where you can discover exclusive digital collectibles and their non-fungible tokens. Buy, sell, discover and collect officially licensed crypto...
2
6",,,2,6,['https://pbs.twimg.com/card_img/1507190905920491524/CaEXwMeS?format=jpg&name=small'],https://twitter.com/RedfireNft/status/1509295471776440320
NorCalEJ,@cal_ej,2022-03-30T02:22:17.000Z,"NorCalEJ
@cal_ej
·
30 Mar","Blessed to make it through another day.
Love y'all!
#doge
#dogecoin 
#Dogecoins
11
2
28",☮ 🐶 ⬆ 🚀 🕊,11,2,28,['https://pbs.twimg.com/media/FPEFHraVcAAKHsg?format=jpg&name=small'],https://twitter.com/cal_ej/status/1508992981394591745
BlockyDoge,@DogeBlocky,2022-03-30T18:01:00.000Z,"BlockyDoge
@DogeBlocky
·
16h","LFG!

Post your BLOCKYs and retweet!

#nfts #nft #blockydoge #dogearmy #Dogecoin
9
4
29",,9,4,29,['https://pbs.twimg.com/media/FPGgXsYagAQFX3f?format=jpg&name=small'],https://twitter.com/DogeBlocky/status/1509229217837461510
Ðoge Bot,@IAmDogeBot,2022-03-30T23:19:16.000Z,"Ðoge Bot
@IAmDogeBot
·
10h","Current #DOGE Price is $0.143462 #Dogecoin #Crypto #ToTheMoon
1
3",🤖 🌕,,1,3,[],https://twitter.com/IAmDogeBot/status/1509309312820125704
TectonicTrillionaire,@omgwtfbryan,2022-03-30T20:53:31.000Z,"TectonicTrillionaire
@omgwtfbryan
·
13h","Did my part for the day #utility #justit #TONICNATION #Tectonic #TECTONICIANS 
@SORourke75
 @TamarraStlouis
 @JohnUSA85
 @Cryptospicy8
 @DocHolliday418
 @DanielLobo777
 @WebDev534
 @Crypto__Diva
 @elonmusk
 #dogecoin #shiba #SHIBARMY
1
9
16",‼ 🦾 🥩,1,9,16,['https://pbs.twimg.com/media/FPIDdaZVsAAPz2C?format=jpg&name=900x900'],https://twitter.com/omgwtfbryan/status/1509272634520858624
SuperBooger,@Booger_Factory,2022-03-30T13:17:52.000Z,"SuperBooger
@Booger_Factory
·
20h","Good morning BOOGERS

#openseanfts #NFTdrop #NFTdrops #NFTartist  #NFTGame #dogecoin #mayc #doge #WGMI #bayc #wagmi #NFTworld #nft #NFTartwork #DYOR #eth
GIF
5
5
12",💚 💚,5,5,12,['https://pbs.twimg.com/tweet_video_thumb/FPGbKcRXsAcAgzh.jpg'],https://twitter.com/Booger_Factory/status/1509157963864461320
Pitbull USA,@Pitbull_US,2022-03-30T16:53:59.000Z,"Pitbull USA
@Pitbull_US
·
17h","Replying to 
@CryptonicZeus
 @Shibtoken
  and 9 others
Wow #pitbull and #shibarmy 
1
13",😍 😍 😍 😍,,1,13,[],https://twitter.com/Pitbull_US/status/1509212354218987520
Anuj,@AnujKothiyal2,2022-03-30T09:21:42.000Z,"Anuj
@AnujKothiyal2
·
30 Mar","Replying to 
@CryptoAssasin_0
 and 
@Tiger_King_Coin
@Tiger_King_Coin
 is a project worth looking at! 
...... 
It could be #SHIB DOGECOIN...... 
For this year
2
4",💥 🥳,,2,4,[],https://twitter.com/AnujKothiyal2/status/1509098532812525570
Sir Doge of the Coin,@dogeofficialceo,2022-03-30T13:16:30.000Z,"Sir Doge of the Coin
@dogeofficialceo
·
20h","LOL 
@mattwallace
 keep Dogecoin’s name out ya fuckin mouth! 
#dogecoin #doge
watcher.guru
Dogecoin Creator Accuses DOGE Influencer Matt Wallace as ""Accept Doge"" tanks 99%
Billy Marcus, the founder of the popular token, Dogecoin, has accused influencer Matt Wallace of a rug pull after the latter's new project...
80
88
475",🦊 💯,80,88,475,['https://pbs.twimg.com/card_img/1509053195405828099/2mZPXii2?format=jpg&name=small'],https://twitter.com/dogeofficialceo/status/1509157621139398656
Roger Williams - Marvin Inu,@iamroger,2022-03-30T16:39:42.000Z,"Roger Williams - Marvin Inu
@iamroger
·
17h","#shiba made me millionaire, #marvininu will makenme billionaire! LFGOO no dog like $marvin thats for sure. #memecoin #altseason #shibainu #flokiinu #dogecoin #floki
3
10
17",,3,10,17,['https://pbs.twimg.com/media/FPHJXf2XwAEIpCF?format=jpg&name=900x900'],https://twitter.com/iamroger/status/1509208760539140097
JoeBlow,@joeyblow92,2022-03-30T14:14:24.000Z,"JoeBlow
@joeyblow92
·
19h","Replying to 
@joeyblow92
 and 
@Elenacrypto2231
#DOGECOIN Will KEEP GOING HIGHER KEEP HODLING NEVER SELL KEEP HODLING !!!
GIF
1
1",🐶 🐶 🐶 🐶 🐶 🐳 🐳 🐳 🐳 🐂 🐂 🐂 🐂 🐂 💸 💸 💸 💸 💸 💪 💪 💪 💎 💎 💎 💎 💎 💯 💯 💯 🚀 🚀 🚀 🚀 🚀,,1,1,['https://pbs.twimg.com/tweet_video_thumb/FPGY19eWQAEaBB3.jpg'],https://twitter.com/joeyblow92/status/1509172194647195655
DogeBartender,@DogeBartender,2022-03-30T16:45:02.000Z,"DogeBartender
@DogeBartender
·
17h","Replying to 
@MattWallace888
Only dogecoin
1
2",,1,,2,[],https://twitter.com/DogeBartender/status/1509210100539424769
Bee aka Doge Bee,@Callme_Bee11,2022-03-30T13:38:50.000Z,"Bee aka Doge Bee
@Callme_Bee11
·
20h","Good morning fam. It’s 6:37am here and we’re out of coffee! Looks like I’m going to the market. Have a great morning  #dogecoin #doge
GIF
2
7",🐝 🐝 ♥ ☮ ☀,2,,7,['https://pbs.twimg.com/tweet_video_thumb/FPGf9xGUcAA7obX.jpg'],https://twitter.com/Callme_Bee11/status/1509163243461242886
Killer Klown,@NFT_KillerKlown,2022-03-30T15:06:54.000Z,"Killer Klown
@NFT_KillerKlown
·
19h","To the moon! Doge Mountain #13 by Sameer Baloch #NFT! https://crypto.com/nft/profile/killerklown?tab=selling&asset=fa0cded53666494c40e79e46250ef003&edition=f5d7222e1464b27055fd7a1a468a1e50&detail-page=PROFILE&event=killerklown… via 
@cryptocomnft
 #DogecoinToTheMoon #dogecoin #NFTs #NFTCommunity #NFTCollection
crypto.com
Crypto.com NFT | Doge Mountain | Sameer Baloch
They underestimated the power they could have, everyone doubted their potential. They are the rulers of the new world.
4
2
5",,4,2,5,['https://pbs.twimg.com/card_img/1507751756150706180/n7rZQpni?format=jpg&name=small'],https://twitter.com/NFT_KillerKlown/status/1509185402917302276
Yauheni,@Yauheni39,2022-03-30T13:06:46.000Z,"Yauheni
@Yauheni39
·
21h","Replying to 
@BitKanOfficial
 @Shibtoken
  and 4 others
#floki future top coin
1
2",,1,,2,['https://pbs.twimg.com/media/FPGYoJqXIAU2c1h?format=jpg&name=900x900'],https://twitter.com/Yauheni39/status/1509155171657568261
JoeBlow,@joeyblow92,2022-03-30T14:31:01.000Z,"JoeBlow
@joeyblow92
·
19h","Replying to 
@TOPDOGE007
 and 
@elonmusk
They want a billionaire TAX because they know that SOON there is going to be a Chitload Of #DOGECOIN BILLIONAIRES
GIF
1",🐶 🐶 🐶 🐳 🐂 💸 💪 💎 💯 💯 💯 🚀 🚀 🚀 🚀,,1,,['https://pbs.twimg.com/tweet_video_thumb/FPGr6OXXwAchbTc.jpg'],https://twitter.com/joeyblow92/status/1509176372933054467
Dogecoin Kenya,@DogecoinKenya,2022-03-30T03:45:24.000Z,"Dogecoin Kenya
@DogecoinKenya
·
30 Mar","Replying to 
@dogeofficialceo
, 
@JustinScerini
 and 
@sodogetip
Clearly a meme worth 600 #DogeCoin 
@DogecoinKenya
2
2
15",,2,2,15,['https://pbs.twimg.com/media/FPEYJPsWUAcUEF0?format=jpg&name=small'],https://twitter.com/DogecoinKenya/status/1509013899743539200
Phenom-Elon Crypto Apps,@phenom_elon,2022-03-30T23:19:01.000Z,"Phenom-Elon Crypto Apps
@phenom_elon
·
10h","Replying to 
@Randall_FIagg
 @Rafikigems
  and 8 others
Absolutely exciting stuff! LFG #EverEarn lets get this #1000xgem pumping. Best #crypto out right now. #LetsGetRich. Phenom-Elon loves you all. #WeAreAllinThisTogether #100xgem #BSCGem #SAFEMOONARMY #SHIBARMY #ADA #AVAX #BTC #ETH #XTZ #SHIB #dogecoin #EverRise #EverCash #ICP #BSC
6
6
12",🥷,6,6,12,['https://pbs.twimg.com/media/FPIjsKUUcAYeJvc?format=jpg&name=small'],https://twitter.com/phenom_elon/status/1509309248622059520
JoeBlow,@joeyblow92,2022-03-30T14:27:51.000Z,"JoeBlow
@joeyblow92
·
19h","Replying to 
@joeyblow92
 and 
@dogesuppporteam
They want a billionaire TAX because they know there is going to be a Chitload od  #DOGECOIN BILLIONAIRES
GIF
2
1",🐶 🐶 🐶 🐳 🐂 💸 💪 💎 💯 💯 💯 🚀 🚀 🚀 🚀,,2,1,[],https://twitter.com/joeyblow92/status/1509175579026800643
Sheyla Fiorella,@SheylaFiorell14,2022-03-30T01:02:54.000Z,"Sheyla Fiorella
@SheylaFiorell14
·
30 Mar","#C98 #bitcoin #TRU 
@Shibtoken
 @ethereum
 @dogecoin
 to the moon!
MetaUFO
@Meta_UFO
 · 29 Mar
MetaUFO   is up 27.7% (24h) to $0.6 

It's just on! MetaUFO To the moon

 Join IDO: https://metaufo.me/buy

(IDO Price: $ 0.0073 / Pancakeswap Price: $ 0.6)

#MetaUFO #BSC  #Pump
1",🚀 🚀 🚀 🚀 🚀 💥 💥 👉,1,,,"['https://pbs.twimg.com/profile_images/1495392239077388293/k-AfsfGl_mini.jpg', 'https://pbs.twimg.com/media/FPBaXMcaUAYSNma?format=jpg&name=small']",https://twitter.com/SheylaFiorell14/status/1508973004361023491
