UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Cointelegraph,@Cointelegraph,2021-10-02T23:30:09.000Z,"Cointelegraph
@Cointelegraph
·
3 Oct 2021","Doge co-founder eying Ethereum bridge, Morgan Stanley doubles its Bitcoin exposure, and the largest bounty in DeFi history. Check out our @CointelegraphZNtop top stories of the week!
cointelegraph.com
Morgan Stanley acquires more GBTC, Alibaba to halt crypto mining gear sales, and a possible...
Dogecoin co-founder Billy Markus has called for a Dogecoin-Ethereum bridge, JPMorgan CEO Jamie Dimon has slammed Bitcoin again, and a white hat hacker was paid $1.05 million for exposing a security...
11
30
112",,11,30,112,['https://pbs.twimg.com/card_img/1474923382567280651/oIE3AvCC?format=jpg&name=small'],https://twitter.com/Cointelegraph/status/1444444624160972801
CHOAM Nomsky,@samthielman,2021-10-02T23:59:11.000Z,"CHOAM Nomsky
@samthielman
·
3 Oct 2021","mint a trillion-dollar coin and put the bitcoin logo on it
1
1
4",,1,1,4,[],https://twitter.com/samthielman/status/1444451931146137601
"Michael A. Gayed, CFA",@leadlagreport,2021-10-02T23:58:19.000Z,"Michael A. Gayed, CFA
@leadlagreport
·
3 Oct 2021","Mr. Smith is Bitcoin.

Neo is Dogecoin.

Who is the One?
86
2
78",,86,2,78,[],https://twitter.com/leadlagreport/status/1444451710882263040
hollie,@ho11zee,2021-10-02T23:49:53.000Z,"hollie
@ho11zee
·
3 Oct 2021","I’m so glad I don’t have a Joe Rogan Bitcoin boyfriend that must be exhausting
3",,,,3,[],https://twitter.com/ho11zee/status/1444449588467863558
Ricky R,@CryptoEnthusist,2021-10-02T23:33:41.000Z,"Ricky R
@CryptoEnthusist
·
3 Oct 2021","LFG! 
@CryptoRussD
 @PEEPchamp
 #October will be a great month for #cryptocurrencies and #Ethereum which in turn is great for $PEEPS #Shib #BTC #saitama
The People's Coin
@ThePeoples_Coin
 · 3 Oct 2021
The People's Coin wants you to help us spread the word about our crypto coin, you will have the opportunity to WIN  part of the weekly 10 billion #PEEPScoin giveaway.  Join us on Telegram, meet great people and win some crypto! 

 Telegram: https://t.me/ThePeoplesCoinOfficial…
4
7",💱 🏆 📱,,4,7,"['https://pbs.twimg.com/profile_images/1428255527902007297/6RxDa0nO_mini.jpg', 'https://pbs.twimg.com/media/FAub1m5XoAAyG0b?format=jpg&name=small']",https://twitter.com/CryptoEnthusist/status/1444445511495389189
Steven,@Dogetoshi,2021-10-02T23:41:25.000Z,"Steven
@Dogetoshi
·
3 Oct 2021","All PFPs NFTs should mint on Solana or some sidechain/L2 and generative art + 1/1s should be on Ethereum.

I don’t have a reason but it just feels right.
6
5
36",,6,5,36,[],https://twitter.com/Dogetoshi/status/1444447458776453129
Shark Tank Crypto,@SharkTankCrypto,2021-10-02T23:56:16.000Z,"Shark Tank Crypto
@SharkTankCrypto
·
3 Oct 2021","haven’t posted in a hot minute, but a good friend just launched a fun play 

Buzz Lightyear $BuzzLY
Stealth launch TO INFINITY AND BEYOND! 
 No Presale or Team Tokens
1 Trillion Tokens
10% Tax

https://t.me/BuzzLYToken 

https://dextools.io/app/ether/pair-explorer/0x7313ccf2b1c147957178d46d05280e28fe9e8ab5…

#ERC #Ethereum #altcoin
t.me
meh
You can view and join @BuzzLYToken right away.
1
2
5",🚫 💰 🚀,1,2,5,['https://pbs.twimg.com/card_img/1475524549106180100/6T6COvkd?format=jpg&name=240x240'],https://twitter.com/SharkTankCrypto/status/1444451198011072515
DuckDAO Incubator,@dao_duck,2021-10-02T23:52:59.000Z,"DuckDAO Incubator
@dao_duck
·
3 Oct 2021","Just curious....Any bears out there right now? 
#Crypto #Bitcoin #BullishAF
I'm a Bear in Disbelief
20.5%
I eat Bears for Breakfast
79.5%
161 votes
·
Final results
3
13",🐣,3,,13,[],https://twitter.com/dao_duck/status/1444450369753518088
CryptoFreedomStead,@CryptoHomestead,2021-10-02T23:44:21.000Z,"CryptoFreedomStead
@CryptoHomestead
·
3 Oct 2021","Went to the gas station and there is a guy who has been shoveling gravel by hand to build a driveway. Stopped to offer to let him use my tractor. We talked for over an hour about #Bitcoin. He thought Bitcoin was a company. Helped him install Coinbase app. Think he's gonna buy BTC
4
8",,4,,8,[],https://twitter.com/CryptoHomestead/status/1444448195896033289
Quinnsandra (Plan A),@Quinnvestments,2021-10-02T23:59:04.000Z,"Quinnsandra (Plan A)
@Quinnvestments
·
3 Oct 2021","Michael Burry didn't delete his account after posting #Bitcoin would crash. 
@jack
 took it down, because Jack Dorsey is a con.
Quinnsandra (Plan A)
@Quinnvestments
 · 1 Oct 2021
What else does Jack Dorsey get to decide to push on 200 million Twitter users? His political party? Sports team? Religion?

@jack needs to resign or be pushed out by $TWTR investors. He's been leveraging Twitter for the company he started the last time Twitter fired his ass, $SQ  twitter.com/Quinnvestments…
Show this thread
2
5",🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥,2,,5,"['https://pbs.twimg.com/profile_images/1461006402135236609/qGewt5qL_mini.jpg', 'https://pbs.twimg.com/media/FAlOSNCWUAEHkAa?format=png&name=small']",https://twitter.com/Quinnvestments/status/1444451899395215362
DesktopCommando,@DesktopCommando,2021-10-02T23:36:23.000Z,"DesktopCommando
@DesktopCommando
·
3 Oct 2021","Replying to 
@Cointelegraph
@emblemvault
 already has a Doge bridge, onto Ethereum, Polygon, xDai, BSC and Fantom
2
9",,,2,9,[],https://twitter.com/DesktopCommando/status/1444446193220788230
Morales ∞ (Ethereum scaling solutions stats),@morales_eth,2021-10-02T23:57:30.000Z,"Morales ∞ (Ethereum scaling solutions stats)
@morales_eth
·
3 Oct 2021","Centralized or not, like it or do not, 
@BinanceChain
 has quite impressive ecosystem too. That is why I put all 3 (
@0xPolygon
, 
@ethereum
, 
@BinanceChain
) in the same range, they all belong to top 2-3-4 by market cap rank.

$BTC $ETH $MATIC
Crypto Maxi
@cryptoMaxi420
 · 3 Oct 2021
Replying to @morales_eth @tomuky  and 3 others
@BinanceChain is a monolithic centralised POS. Comparing the whole #Polygon ecosystem to it does not really work. Feels like you are comparing a fork to a kitchen
3
5",💜 📊,3,,5,['https://pbs.twimg.com/profile_images/1434639498340601859/ZX8QFeHZ_mini.png'],https://twitter.com/morales_eth/status/1444451506057617414
dremann,@dremannBTC,2021-10-02T23:25:43.000Z,"dremann
@dremannBTC
·
3 Oct 2021","Replying to 
@Do82Nic
The open monetary #Bitcoin network welcomes you 
1
13",🔑 🦡 👋,1,,13,[],https://twitter.com/dremannBTC/status/1444443508652261380
Derman,@DermanCapital,2021-10-02T23:46:30.000Z,"Derman
@DermanCapital
·
3 Oct 2021","Replying to 
@RaoulGMI
Feels like it was programmed #bitcoin
1
1
7",,1,1,7,[],https://twitter.com/DermanCapital/status/1444448739800801285
Lyle Pratt,@lylepratt,2021-10-02T23:59:30.000Z,"Lyle Pratt
@lylepratt
·
3 Oct 2021","Replying to 
@Do82Nic
howdy! Bitcoin is for everyone 
1
15",🍻,1,,15,[],https://twitter.com/lylepratt/status/1444452008233213953
muneeb.btc,@muneeb,2021-10-02T23:40:43.000Z,"muneeb.btc
@muneeb
·
3 Oct 2021","Replying to 
@soh_akhtar
These are Bitcoin NFTs minted through Stacks: https://stxnft.com/collection/PoXMonks…
1
5",,,1,5,[],https://twitter.com/muneeb/status/1444447284780052483
Space Karen,@SpaceKaren4,2021-10-02T23:49:18.000Z,"Space Karen
@SpaceKaren4
·
3 Oct 2021","Replying to 
@YungGucciT
The story about ross and silk road actually led me to watch banking on bitcoin and then buying my 1st #bitcoin purchase. #FreeRoss
1
2
3",🟩,1,2,3,[],https://twitter.com/SpaceKaren4/status/1444449441574948868
Bitcoin Thought Criminal,@J96933838,2021-10-02T23:27:04.000Z,"Bitcoin Thought Criminal
@J96933838
·
3 Oct 2021","Replying to 
@the_bitcoin_bum
I'd like to blame it on twitter, but in reality it's the fact that I'm getting news through twitter. I quit checking the news about 18 months back to focus energy on those things I have control over. Any intelligent person should be pissed over the direction of things.
1
5",,1,,5,[],https://twitter.com/J96933838/status/1444443846495150085
Andrew Hickey Finally Dropped his Halloween Name,@HickeyWriter,2021-10-02T23:25:14.000Z,"Andrew Hickey Finally Dropped his Halloween Name
@HickeyWriter
·
3 Oct 2021","Replying to 
@popeguilty
, 
@davidgerard
 and 
@BillCorbett
Just seconding this, David's books on the subject are absolutely worth reading, and they explain why everything to do with Bitcoin and cryptocurrency is a scam/
9",,,,9,[],https://twitter.com/HickeyWriter/status/1444443387965358082
Kerberos007,@kerberos007,2021-10-02T23:45:54.000Z,"Kerberos007
@kerberos007
·
3 Oct 2021","If something works, why not take advantage of it.
until regime change

I was criticized by many #BitCoin  doomsdayers because I urgde people to BTFD when $BTC < 30,000 for a super good R:R > 2 trade.
untile regime-change. 

risking 10% (stop-loss) to gain 20-30% 
might be 50+% 
Kerberos007
@kerberos007
 · 3 Oct 2021
I also emphasize:

trading game is all about probability & expected return

if it works, making sure you have 2x rewards for every trade
and 1x risk if regime changes

R:R > 2 

even if you are right only 50%, you would make money

most of strategies have at least 75% win rate twitter.com/kerberos007/st…
2
1
16",🤣,2,1,16,['https://pbs.twimg.com/profile_images/537260346025578496/iU3NE9Py_mini.jpeg'],https://twitter.com/kerberos007/status/1444448589523136517
PUBLORD,@publordhodl,2021-10-02T23:43:56.000Z,"PUBLORD
@publordhodl
·
3 Oct 2021","Replying to 
@steve_hanke
@TwitterSafety
 my understanding was your job was to protect people.  #Bitcoin has demonstrably proven to outpace the volatility of fiat.  Do your job or admit you are a government whore as well.  Sincerely, the Plebs.  
8",☣ 🍻 😂,,,8,[],https://twitter.com/publordhodl/status/1444448092888211462
Matt Ficke,@mattficke,2021-10-02T23:40:04.000Z,"Matt Ficke
@mattficke
·
3 Oct 2021","Replying to 
@PropterMalone
Ransomware. It’s basically the MMT case for why fiat has value: the government assesses taxes and only accepts its own currency as payment, which gives the currency value. Same effect when hackers demand Bitcoin.
7",,,,7,[],https://twitter.com/mattficke/status/1444447119713112066
Bradley Rettler,@rettlerb,2021-10-02T23:53:55.000Z,"Bradley Rettler
@rettlerb
·
3 Oct 2021","Replying to 
@steve_hanke
This is the eighth time you’ve posted this tweet. Read my article on how to think about Bitcoin’s value. https://bitcoinmagazine.com/culture/bitcoin-intrinsic-value-definition…
Bradley Rettler
@rettlerb
 · 30 Sep 2021
Replying to @steve_hanke
This is the seventh time you've posted the same tweet.

Read the article on how to think about Bitcoin's value. https://bitcoinmagazine.com/culture/bitcoin-intrinsic-value-definition…

https://twitter.com/rettlerb/status/1442983277082644481?s=20…
1
11",,,1,11,['https://pbs.twimg.com/profile_images/1399811787470643202/5wzQ3Fdu_mini.jpg'],https://twitter.com/rettlerb/status/1444450604135292930
Zaki Manian,@zmanian,2021-10-02T23:47:21.000Z,"Zaki Manian
@zmanian
·
3 Oct 2021","Replying to 
@Dogetoshi
What if Ethereum L1 could endow rollups/side chains with the authority to execute generative/ mutative transformations on an NFT to L1s/ sidechains?
1
4",,1,,4,[],https://twitter.com/zmanian/status/1444448952800014339
Bap,@BTCBap,2021-10-02T23:52:31.000Z,"Bap
@BTCBap
·
3 Oct 2021","Replying to 
@the_bitcoin_bum
Meditate. War is not exciting. War is sad. That animal is the lower level vibrations, asleep at the whee, that you rose out of
1
5",,1,,5,[],https://twitter.com/BTCBap/status/1444450250794541058
André Paiva,@apaiva762,2021-10-03T23:16:26.000Z,"André Paiva
@apaiva762
·
4 Oct 2021","imaginary-planets                          https://opensea.io/collection/imaginary-planets…   -    #opensea #nfts #nft #nftart #nftartist #nftcollector #cryptoart #digitalart #nftcommunity #art #crypto #ethereum #blockchain #cryptocurrency #cryptoartist #opensea #nftcollectors #bitcoin #nftdrop
5
10",,,5,10,['https://pbs.twimg.com/media/FAz5LGRWQAASB99?format=jpg&name=small'],https://twitter.com/apaiva762/status/1444803558629650432
Million Token,@millionhq,2021-10-03T23:49:10.000Z,"Million Token
@millionhq
·
4 Oct 2021","Have you heard of #milliontoken? Learn more @ https://milliontoken.org

#cryptocurrency #bitcoin #crypto #blockchain #forex #btc #ethereum #money #trading #bitcoinmining #investment #investing #cryptotrading #forextrader #business #entrepreneur #invest #bitcoins #bitcoinnews
4
9
25",,4,9,25,['https://pbs.twimg.com/media/FA0Aq_qVEAIvhcr?format=jpg&name=small'],https://twitter.com/millionhq/status/1444811799522545671
Safemoon Club (#BSCFINDER ),@Cryptofam3,2021-10-03T23:13:59.000Z,"Safemoon Club (#BSCFINDER )
@Cryptofam3
·
4 Oct 2021","#SAFEMOON is next #bitcoin 
28
56
331",🍥 💎 🌕 🚀,28,56,331,[],https://twitter.com/Cryptofam3/status/1444802944847818754
CryptoNet.io,@CryptoNet_io,2021-10-03T23:40:52.000Z,"CryptoNet.io
@CryptoNet_io
·
4 Oct 2021","Platforms for conducting #token sales on top #blockchains 

#BSC #Ethereum #Cardano #Solana #Polygon #Avalanche
1
4
16",📊,1,4,16,['https://pbs.twimg.com/media/FAz-vyVWUAEZtIG?format=jpg&name=small'],https://twitter.com/CryptoNet_io/status/1444809710197219336
FlairDapp,@FlairDapp,2021-10-03T23:40:54.000Z,"FlairDapp
@FlairDapp
·
4 Oct 2021","Win $100.



1 — Go to: http://flair.fun
2 — Download the Flair app.
3 — Submit a video.
4 — Get the most votes.



#EOS $EOS #blockchain #Bitcoin #cryptocurrecy
1
6
16",🤑 🤑 🤑,1,6,16,['https://pbs.twimg.com/media/FAz-xfqXIAI3QSA?format=jpg&name=small'],https://twitter.com/FlairDapp/status/1444809715368742913
Green Pill,@takegreenpill,2021-10-03T23:41:00.000Z,"Green Pill
@takegreenpill
·
4 Oct 2021","This thread is a SIMPLE BEGINNER’S GUIDE on how to Stake $OHM on the 
@OlympusDAO
 App to earn high interest passive income. For all beginners new to OHM or the Ethereum system in general.
71
148
530",🟢,71,148,530,[],https://twitter.com/takegreenpill/status/1444809743286116360
Simple....Grind Harder!,@PRETTYDOPE1985,2021-10-03T23:37:39.000Z,"Simple....Grind Harder!
@PRETTYDOPE1985
·
4 Oct 2021","The last time Ethereum Classic’s Hashrate was this high the price rose to $100+. 

#ETC #BTC #ETH #cryptocurrencies #Litecoin #altcoin #cryptosignals #Bullish
9
13
22",,9,13,22,['https://pbs.twimg.com/media/FAz-CX0WUAQH8Rv?format=jpg&name=small'],https://twitter.com/PRETTYDOPE1985/status/1444808900998569984
JAYE CANE,@Jayecane,2021-10-03T23:43:20.000Z,"JAYE CANE
@Jayecane
·
4 Oct 2021","post your cashapp, PayPal, Bitcoin, Venmo, gcash + rt
389
308
292",,389,308,292,[],https://twitter.com/Jayecane/status/1444810329356226562
₿itcoin Arthur,@ArthurMbitcoin,2021-10-03T23:25:34.000Z,"₿itcoin Arthur
@ArthurMbitcoin
·
4 Oct 2021","Gold bugs being so close to understanding a #bitcoin standard yet too stubborn to look past gold is tragic.
2
11
63",⚡,2,11,63,[],https://twitter.com/ArthurMbitcoin/status/1444805856713904129
Bitcoin Beach,@Bitcoinbeach,2021-10-03T23:43:37.000Z,"Bitcoin Beach
@Bitcoinbeach
·
4 Oct 2021","First they complained nobody would use it because of hi fees and poor wallet design -now they complain that fees are too low and it is too easy to trade between dollars and Bitcoin for free. Next they will say it is unfair because fiat countries will be left behind
Bloomberg
@business
 · 3 Oct 2021
Bitcoin is legal tender in El Salvador. Uber drivers and waiters are day-trading crypto, and you can even use it to buy your McMuffin https://trib.al/nrz2y5z
49
359
2K",,49,359,2K,['https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_mini.jpg'],https://twitter.com/Bitcoinbeach/status/1444810398960689157
BitcoinArt,@BitcoinArt3,2021-10-03T23:20:13.000Z,"BitcoinArt
@BitcoinArt3
·
4 Oct 2021","Want a new custom profile pic and banner?
I'm charging 
200000 SATs =0.002 BITCOIN
Each ATM!
@Bitcoin_Woods
 @bitcoin_al
 @Louie_BTC
 @MrGamatos
 @jake_pauk
 @AgamaPoint
 @getthatweet 
@artdesignbySF
 @Cryptokoala_Aus
 @hodldeeznutz
 @AnonLongshanks 
@BoringElmo
 @franciscodbtc
 @kintz_kurt
5
13",,,5,13,"['https://pbs.twimg.com/media/FAz6CerVEAAhBb_?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FAz6CxGVIAQ_FJj?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FAz6CnzVQAAiDwO?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FAz6C9KVUAAalgc?format=jpg&name=360x360']",https://twitter.com/BitcoinArt3/status/1444804511600574464
Dyme,@CryptoParadyme,2021-10-03T23:23:33.000Z,"Dyme
@CryptoParadyme
·
4 Oct 2021","Imagine thinking bitcoin tops at 100k 

200k is the fomo over drive of the masses. 

We're on a mission from God.
61
64
954",,61,64,954,[],https://twitter.com/CryptoParadyme/status/1444805349374976005
Griffin Haby,@petromundo1,2021-10-03T23:22:52.000Z,"Griffin Haby
@petromundo1
·
4 Oct 2021","When in Santa Fe… for New Mexico Oil & Gas Association meeting, Whose got some gas that needs to Hash Bitcoin?? #NMOGA
11
48",,11,,48,['https://pbs.twimg.com/media/FAz6pK2UUAc-dX1?format=jpg&name=small'],https://twitter.com/petromundo1/status/1444805178897489923
WhaleCartel,@WhaleCartel,2021-10-03T23:16:17.000Z,"WhaleCartel
@WhaleCartel
·
4 Oct 2021","Like #writing AND #crypto?
Let us know 
#btc #bitcoin #xmr #feg #doge #avax #pr
4
49
90",🐳,4,49,90,['https://pbs.twimg.com/media/FAz5CnnXsAErmEM?format=jpg&name=small'],https://twitter.com/WhaleCartel/status/1444803522961281025
"Michael Chapiro, Esq., GMI, GFY",@mchapiro,2021-10-03T23:30:21.000Z,"Michael Chapiro, Esq., GMI, GFY
@mchapiro
·
4 Oct 2021","Proof of banana bread

Can't believe I'm eating all these vegetable oils rn, but Bitcoin requires sacrifice
7
1
13",,7,1,13,['https://pbs.twimg.com/media/FAz8JMHVQAQw9Ga?format=jpg&name=small'],https://twitter.com/mchapiro/status/1444807060521062401
Pleb Kruse = BTC foundationalist,@DrJackKruse,2021-10-03T23:32:00.000Z,"Pleb Kruse = BTC foundationalist
@DrJackKruse
·
4 Oct 2021","People Who Rarely Get Wealthy

- Thinks money is evil
- Get jealous of success
- Want to look rich before getting rich
- Always find an excuse
- Think getting rich is luck
-Buy fiat instruments & avoid Bitcoin
2
3
24",☣ 🟩 🔆,2,3,24,['https://pbs.twimg.com/media/FAz8uLJWYAA1fLq?format=jpg&name=small'],https://twitter.com/DrJackKruse/status/1444807476218585089
Chandan,@cglodha,2021-10-03T23:29:23.000Z,"Chandan
@cglodha
·
4 Oct 2021","Salvadorians with a bank account: 1 million

Salvadorians with a Bitcoin wallet: 3 million
Nayib Bukele
@nayibbukele
 · 4 Oct 2021
3 million salvadorans are already using @chivowallet.

#Bitcoin
4
18",🌋,,4,18,['https://pbs.twimg.com/profile_images/1462280128193572865/FmO8HZue_mini.jpg'],https://twitter.com/cglodha/status/1444806820384497665
Crypto Maxi,@cryptoMaxi420,2021-10-03T23:54:40.000Z,"Crypto Maxi
@cryptoMaxi420
·
4 Oct 2021","This is the thing most fail to realise. #Ethereum has won and the only true ""Ethereum Killer"" is the Ethereum rollup centric model
Token State (TokΞnizΞ ThΞ World ΞIP-1559)
@tokenstate
 · 3 Oct 2021
The Ethereum virtual machine has become the center of the Crypto universe. 

Aka EVM. If you’re chain isn’t EVM compatible your pretty much ‘dead in the water’ at this point.

You have no engine power.
Show this thread
1
1
4",🦇 🔈,1,1,4,['https://pbs.twimg.com/profile_images/1466850194209783808/LDp-U7LR_mini.jpg'],https://twitter.com/cryptoMaxi420/status/1444813180287455234
DanceTurn,@DanceTurn,2021-10-03T23:57:16.000Z,"DanceTurn
@DanceTurn
·
4 Oct 2021","Replying to 
@intocryptoverse
If you are asking this question, I presume it means you havent yet discovered #rarepepes... started in 2016(!), minted on bitcoin, tremendous historical, cultural, and technological significance.

Happy to give you the full pitch if you want to figure out where to start.
1
4
9",,1,4,9,['https://pbs.twimg.com/media/FA0Cg-LUcAMYSW1?format=jpg&name=small'],https://twitter.com/DanceTurn/status/1444813835550953476
My Coin Thoughts,@MyCoinThoughts,2021-10-03T23:49:01.000Z,"My Coin Thoughts
@MyCoinThoughts
·
4 Oct 2021","Anyone else think that Central Bank Digital Currencies will only serve to accelerate the #Bitcoin adoption timeline further? Sound money wins, period.
1
1
11",,1,1,11,[],https://twitter.com/MyCoinThoughts/status/1444811758770835459
Spicy,@spicyofc,2021-10-03T23:11:49.000Z,"Spicy
@spicyofc
·
4 Oct 2021","Did you purchase the cryptographic currency known as Bitcoin after the impulse move to the downside, anonymous twitter user?
2
1
22",,2,1,22,[],https://twitter.com/spicyofc/status/1444802396454993920
IAmKingSowell,@Crypt0_Lyfe,2021-10-03T23:06:46.000Z,"IAmKingSowell
@Crypt0_Lyfe
·
4 Oct 2021","I'm going to say this If anyone gets rugged by any new INU  Token  it's our own fault. Man, I'm in the shit knee-deep #Mononoke_Inu Damit I'm believing in you!!!!!! Don't do us wrong. #CryptocurrencyNews #cryptotwitter #Crypto #cryptonews #BNB #altcoins #Ethereum #bitcon
8
2
20",😂 🤣 😂 🤣,8,2,20,[],https://twitter.com/Crypt0_Lyfe/status/1444801125589340164
Jonas ₿uyers ∞/2099999997690000,@geekigai,2021-10-03T23:19:38.000Z,"Jonas ₿uyers ∞/2099999997690000
@geekigai
·
4 Oct 2021","I just completed 
@BitcoinMagazine
's #21DaysofBitcoin & quiz!

1 question was tricky, tho...

(essentially) ""What is a hard fork?""
A. A change to Bitcoin's core protocol
B. A split in Bitcoin's blockchain

Me: ""Kind of both...sometimes...""

Other than that, it was great! 
2
1
7",⚡ 🥩 🤨 🤨 😄,2,1,7,['https://pbs.twimg.com/media/FAz56ZSWUAANb2W?format=png&name=small'],https://twitter.com/geekigai/status/1444804364804186114
GorillaPool GorillaPool.io,@MineLikeAnApe,2021-10-03T23:48:48.000Z,"GorillaPool GorillaPool.io
@MineLikeAnApe
·
4 Oct 2021","@TaalBlockchain
 thank you for validating our latest block. 

We respect your leadership in bitcoin, and it’s an honor to hash these bananas with you and the other honest nodes 

Banana proof: https://tpow.app/76f14a34
1
2
21",🍌 🍌 🍌 🍌,1,2,21,['https://pbs.twimg.com/media/FA0AlRrXMAIvojT?format=jpg&name=small'],https://twitter.com/MineLikeAnApe/status/1444811704454590464
Python Roboto,@PythonRoboto,2021-10-03T23:47:10.000Z,"Python Roboto
@PythonRoboto
·
4 Oct 2021","Looking for fantasy league football with NFT collectibles?
Have a look at Sorare: http://sorare.com/r/mingju

#blockchaingame #crypto #cryptocurrency #gaming #bitcoin #free2play #f2p #game #blockchain #NFTs #NFT #Collectibles #Cards #game #football #soccer #fantasy #FantasyFootball
sorare.com
Sorare • Global Fantasy football
1
35
7",,1,35,7,['https://pbs.twimg.com/card_img/1474903181217906694/q2Lb7XeS?format=jpg&name=small'],https://twitter.com/PythonRoboto/status/1444811295765762053
Sisyphus,@0xSisyphus,2021-10-03T23:25:45.000Z,"Sisyphus
@0xSisyphus
·
4 Oct 2021","Ethereum is the Dark Ages.

Okex Chain is the Renaissance.
1
27",,1,,27,[],https://twitter.com/0xSisyphus/status/1444805904176717825
SonyDOVITCH Scott,@sonydovitch,2021-10-03T23:50:39.000Z,"SonyDOVITCH Scott
@sonydovitch
·
4 Oct 2021","@Elonmusk
 @Mcuban
 @Cz_binance
 @Jack
 @KingJames
 

@NanoINDC
 #NanoDogeCoin the revolution of the #BinanceSmartChain #Blockchain #DeFi
Staking, rewards (Bitcoin Ethereum Cardano Usdt Dogecoin INDC) #ReferX #ORCA
#Innovation
2% off using the referral
The following media includes potentially sensitive content. Change settings
View
3
3
3",✖ 🐳 💡,3,3,3,[],https://twitter.com/sonydovitch/status/1444812170873786368
GenXBitcoin,@GenXBitcoin,2021-10-03T23:39:05.000Z,"GenXBitcoin
@GenXBitcoin
·
4 Oct 2021","Replying to 
@Cernovich
Buy your kids some bitcoin, it will work out better for them in the long run.
4
23",,4,,23,[],https://twitter.com/GenXBitcoin/status/1444809259821281283
Master240k BTC 4k LTC 2022,@MASTERBTCLTC,2021-10-03T23:55:49.000Z,"Master240k BTC 4k LTC 2022
@MASTERBTCLTC
·
4 Oct 2021","Replying to 
@krakenfx
How about comparing litecoins fair launch, no premine & no ICO compared to ethereum premine & continued supply to ethereum foundation.
3
2
24",⚡,3,2,24,[],https://twitter.com/MASTERBTCLTC/status/1444813472793915394
MJ,@morganisawizard,2021-10-03T23:24:17.000Z,"MJ
@morganisawizard
·
4 Oct 2021","Replying to 
@btcKaz
bitcoin
8
23",,8,,23,[],https://twitter.com/morganisawizard/status/1444805534486388744
Jessica Sier,@jessicasier,2021-10-03T23:21:35.000Z,"Jessica Sier
@jessicasier
·
4 Oct 2021","Bitcoin dream brewing in Tonga

A Tongan member of parliament hopes the country can copy El Salvador in adopting bitcoin as legal tender and pave the way for other Pacific Islands to follow its revolutionary path. 
@tommyr345
afr.com
Bitcoin dream brewing in Tonga
A Tongan parliamentarian aims to push through legislation that will make bitcoin legal tender in Tonga, joining the pa’anga. Its central bank is yet to be convinced.
4
9",,,4,9,['https://pbs.twimg.com/card_img/1475127968586469387/01ZwPftm?format=jpg&name=small'],https://twitter.com/jessicasier/status/1444804856607215618
Classborn,@classborn,2021-10-03T23:34:21.000Z,"Classborn
@classborn
·
4 Oct 2021","Replying to 
@gator_bitcoin
 and 
@nrdgrl007
Yes you can ... staking is optional.
11",🌐,,,11,[],https://twitter.com/classborn/status/1444808070819979266
"Daniel “ur friendly neighborhood” Goldman (, )",@DZack23,2021-10-03T23:53:09.000Z,"Daniel “ur friendly neighborhood” Goldman (, )
@DZack23
·
4 Oct 2021","Replying to 
@matthew_d_green
Bitcoin ASIC. On sale. Never mined.
2
15",😈 😇,2,,15,[],https://twitter.com/DZack23/status/1444812799465697289
Rich Ayotꜩ (richayotte.tez),@RichAyotte,2021-10-03T23:54:55.000Z,"Rich Ayotꜩ (richayotte.tez)
@RichAyotte
·
4 Oct 2021","Replying to 
@tomuky
 @FR3UD_
  and 3 others
Your premise is wrong. Not everyone is building on Ethereum and yes Tezos is superior in numerous ways. I challenge you to spend 1 hour of legitimate research.
1
1
5",🌮,1,1,5,[],https://twitter.com/RichAyotte/status/1444813246226214914
ţħΞ ѕρΔภⓘ卂ŕĎ -,@0xthespaniard,2021-10-03T23:24:07.000Z,"ţħΞ ѕρΔภⓘ卂ŕĎ -
@0xthespaniard
·
4 Oct 2021","Replying to 
@cityhikers
, 
@0xM3rlin
 and 
@danielesesta
Because these guys are at the top of the DeFi game, have been in it since early Bitcoin days, and are knowledgeable enough to make decisions that will benefit the protocol in the long term.
16",🥖,,,16,[],https://twitter.com/0xthespaniard/status/1444805491595497475
InspoCrypto,@InspoCrypto,2021-10-03T23:31:19.000Z,"InspoCrypto
@InspoCrypto
·
4 Oct 2021","Another big bull trap is coming. I will close my short asap and short the top instead. This headline is the bull trap signal  Futures-based Bitcoin ETF has '75% chance of approval' in October — analyst https://cointelegraph.com/news/futures-based-bitcoin-etf-has-75-chance-of-approval-in-october-analyst/amp… via 
@cointelegraph
cointelegraph.com
Futures-based Bitcoin ETF has '75% chance of approval' in October — Analyst
As the SEC ""kicks the can"" on traditional Bitcoin ETFs, the Bitcoin futures equivalent is gearing up for likely approval, says Bloomberg's Eric Balchunas.
6
3
19",😂,6,3,19,['https://pbs.twimg.com/card_img/1476425580878827520/epXxGcwC?format=jpg&name=small'],https://twitter.com/InspoCrypto/status/1444807307347599367
