UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Yennaro Suri ᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ,,2021-12-03T23:35:17.000Z,"Yennaro Suri ᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ
·
4 Dec 2021","I stopped using leverage a while ago, December looks bad, may get worse. 

Might bounce, right now it's impossible to know, so DCA spot. 

I'm just chilling, don't worry it isn't the end unless you're on leverage.

#Bitcoin
Yennaro Suri ᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ
 · 18 Nov 2021
We're officially in a downtrend. 

I'll just hold and chill here. 

Zero leverage

We will bounce
1
4",,1,,4,['https://pbs.twimg.com/profile_images/1457527686000164868/MjwpJJgH_mini.jpg'],https://twitter.com/Yennarosuri/status/1466913965318057993
Victor Jemio,@VictorJemioJ,2021-12-03T23:31:32.000Z,"Victor Jemio
@VictorJemioJ
·
4 Dec 2021","Replying to 
@ChrekAhmed
 and 
@AltcoinPsycho
You buy the option to purchase Bitcoin at 100k in December (in this example)
If it is above 100k you make money because you can buy at 100k and sell for the higher price.
Whales are selling now but still have the options and will make money if price goes above 100k
4
2
11",,4,2,11,[],https://twitter.com/VictorJemioJ/status/1466913020785803265
crypto4nontech,@sanjivkc,2021-12-03T23:28:31.000Z,"crypto4nontech
@sanjivkc
·
4 Dec 2021","Replying to 
@MMCrypto
That’s the safest bet I have ever heard from a bitcoin enthusiast. 
2
24",😊,2,,24,[],https://twitter.com/sanjivkc/status/1466912261788684292
THE SAITAMA WOLF,@thesaitamawolf,2021-12-03T23:59:47.000Z,"THE SAITAMA WOLF
@thesaitamawolf
·
4 Dec 2021","Replying to 
@SaitaVader
@DelCrxpto
 said it likely will be a super cycle and that Saitama is not heavily affected by Bitcoin price action. Someone correct me if I'm wrong but I think that's what he said!
2
3
8",🐺 ⛑,2,3,8,[],https://twitter.com/thesaitamawolf/status/1466920129350959104
cory.eth,@cory_eth,2021-12-03T23:33:25.000Z,"cory.eth
@cory_eth
·
4 Dec 2021","El Salvador has avoided issuing bitcoin-backed fiat which would lead to fractional reserves and could be used to censor non-fiat bitcoin transactions.

They also have payment infrastructure that is permissive of self-custody.
1
10",,1,,10,[],https://twitter.com/cory_eth/status/1466913492917579776
Stock Moe,@RealStockMoe,2021-12-03T23:58:39.000Z,"Stock Moe
@RealStockMoe
·
4 Dec 2021","For those looking to buy some SAND crypto...you can buy it over at Gemini using my affiliate link and get $20 in free Bitcoin for a $100 trade of more.
gemini.com
Cryptocurrency Exchange to Buy Bitcoin and Ether | Gemini
Gemini is a regulated cryptocurrency exchange, wallet, and custodian that makes it simple and secure to buy bitcoin, ether, and other cryptocurrencies.
2
1
5",,2,1,5,['https://pbs.twimg.com/card_img/1482135631815921665/gUxHFok4?format=jpg&name=240x240'],https://twitter.com/RealStockMoe/status/1466919844394246151
Dan,@DiamondHandDann,2021-12-03T23:37:57.000Z,"Dan
@DiamondHandDann
·
4 Dec 2021","Replying to 
@wolf_freeman76
 and 
@Dennis_Porter_
What would ever make me NEED to have Bitcoin? What is creating demand? Other than the greater fool theory, and that there’s a finite amount, which again who cares?
2
1
7",,2,1,7,[],https://twitter.com/DiamondHandDann/status/1466914635500638212
Daniel Ribar,@danny_cryptofay,2021-12-03T23:46:30.000Z,"Daniel Ribar
@danny_cryptofay
·
4 Dec 2021","Replying to 
@maxkeiser
For a Bitcoin maxi you sure have a nice hobby of keeping an eye on us. 
24",🧭 ❤,,,24,[],https://twitter.com/danny_cryptofay/status/1466916787417755648
Anthony vonHodl 丰,@AnthonyDessauer,2021-12-03T23:41:15.000Z,"Anthony vonHodl 丰
@AnthonyDessauer
·
4 Dec 2021","So basically 
@saylor
 is in favor of the US dollar being the reserve currency of the world and not Bitcoin because he doesn’t want to spend his Bitcoin.

Never spend The Precious.
1
4",,1,,4,[],https://twitter.com/AnthonyDessauer/status/1466915465477779457
mTradingMedia,@mTradingMedia,2021-12-03T23:35:46.000Z,"mTradingMedia
@mTradingMedia
·
4 Dec 2021","Replying to 
@vwaptrader1
If you trade #bitcoin or #cryptocurrency, learn how to read TPO charts by learning Market Profile to understand proper price levels/structure.

#BTC is showing good historical patterns to profit from - see above chart by 
@vwaptrader1
 who teaches/trades at
microefutures.com
Microefutures Trading Room
3
9
9",,3,9,9,['https://pbs.twimg.com/card_img/1480621549233266703/ZodBAYr6?format=jpg&name=240x240'],https://twitter.com/mTradingMedia/status/1466914086885724166
GiveMePower,@GiveMePower5,2021-12-03T23:48:32.000Z,"GiveMePower
@GiveMePower5
·
4 Dec 2021","Bitcoin is down below 56k as Momentum slows. BC was trading 55k at press time and is now down 2% in over the past 24 hours. The RSI on its daily chart is just under neutral territory. $GMPW, $SI, $MARA, $RIOT
coindesk.com
Bitcoin Drops Below $56K as Momentum Slows, Support at $53K
Buying has been weak despite short-term oversold signals.
2
3",,2,,3,['https://pbs.twimg.com/card_img/1482102697826439186/a9_08WWx?format=jpg&name=small'],https://twitter.com/GiveMePower5/status/1466917295905808384
Quinnsandra,@Quinnvestments,2021-12-03T23:38:50.000Z,"Quinnsandra
@Quinnvestments
·
4 Dec 2021","Replying to 
@CryptoWhale
I've been seeing a lot of maxis saying they're selling. Very sad. Bitcoin was all they had.
4
27",,4,,27,[],https://twitter.com/Quinnvestments/status/1466914858121805829
Z A C H,@HawkTech64,2021-12-03T23:39:56.000Z,"Z A C H
@HawkTech64
·
4 Dec 2021","Replying to 
@notAgres
 and 
@tomskiweb
With respect, 
@notAgres
, you called a dead cat bounce the whole way up from 29k to 64k. The truth is, we can do all the TA in the world, but Bitcoin will still do what it wants to do and doesn't care about anyone's lines
4
1
31",🦅,4,1,31,[],https://twitter.com/HawkTech64/status/1466915133054201858
King Bob,@KingBob53,2021-12-03T23:37:50.000Z,"King Bob
@KingBob53
·
4 Dec 2021","Replying to 
@bitcoin_brown
Been there done that 

As a Healthy 39 year old that was in the hospital for 3 days with myocarditis, 50k hospital bill and 2 weeks off work.

Can’t even find the reason it happened aside from the second shot

At the time my troponin levels were on the levels of a heart attack
2
1
7",,2,1,7,[],https://twitter.com/KingBob53/status/1466914604483858433
Ronnie Moas | Nomad | Stocks | BTC | Charity,@RonnieMoas,2021-12-03T23:36:06.000Z,"Ronnie Moas | Nomad | Stocks | BTC | Charity
@RonnieMoas
·
4 Dec 2021","Replying to 
@herbgreenberg
 @mikealfred
  and 6 others
Thanks for the plug ... I may Not be 'famous' ... but I Was in 'Neon Lights' once ... on the Las Vegas strip when I was a headline speaker @ 2018 #bitcoin conference 
@AriaLV
 ... : )
1
6",,1,,6,[],https://twitter.com/RonnieMoas/status/1466914168867590148
JAYE CANE,@Jayecane,2021-12-04T23:54:43.000Z,"JAYE CANE
@Jayecane
·
5 Dec 2021","rt fast + post your cashapp, PayPal, Gcash, bep20, Bitcoin now ! #soundcloud todays streaming list
343
315
337",,343,315,337,['https://pbs.twimg.com/ext_tw_video_thumb/1467281024702992395/pu/img/6wqFPaY8Sm4eR6vY.jpg'],https://twitter.com/Jayecane/status/1467281241338753025
Seattle Food Geek,@seattlefoodgeek,2021-12-04T23:59:47.000Z,"Seattle Food Geek
@seattlefoodgeek
·
5 Dec 2021","Finally getting into #Bitcoin
4
11",,4,,11,['https://pbs.twimg.com/media/FFzVrD7UcAAcb8x?format=jpg&name=small'],https://twitter.com/seattlefoodgeek/status/1467282516859973632
reigedregor,@reigedregoR,2021-12-04T23:44:32.000Z,"reigedregor
@reigedregoR
·
5 Dec 2021","$KLEE will be growing soooooo BIG and so will your BAG. You won’t even believe your eyes! TODAY ANOTHER BIG ANNOUNCEMENT! #kleerun #klee   
@KleeKaiETH
 #Ethereum #ETH #btc   #Bitcoin   $shib $saita $doge #SHIB #xrp #ada $floki #play2earn
GIF
4
21
35",💜,4,21,35,['https://pbs.twimg.com/tweet_video_thumb/FFzSLZJXoAEaub6.jpg'],https://twitter.com/reigedregoR/status/1467278679202045969
SebQc77,@SebQc77,2021-12-04T23:58:28.000Z,"SebQc77
@SebQc77
·
5 Dec 2021","#crypto #bitcoin #blockchain #btc #ethereum #cryptocurrency #whalealert #altcoin #eth #altcoins
3297 BNB sell being eaten in minutes rn on $FLOKI chart.

GigaBullish and healthy wealth transfer from one whale to many #FLOKI Vikings!

#FLOKI is making history. WAGMI.
@RealFlokiInu
5
14
95",🤖,5,14,95,['https://pbs.twimg.com/media/FFzVX5DWYAQabWm?format=jpg&name=small'],https://twitter.com/SebQc77/status/1467282187003342858
Kevin Svenson,@KevinSvenson_,2021-12-04T23:56:36.000Z,"Kevin Svenson
@KevinSvenson_
·
5 Dec 2021","I'd love to see those who believe #BTC is an ""uncorrelated asset"" explain this recent dip 

By now it's common knowledge that #Bitcoin is correlated to the confidence levels of the stock market.
23
12
187",😏,23,12,187,[],https://twitter.com/KevinSvenson_/status/1467281715253153798
Fred,@realFredShib,2021-12-04T23:37:51.000Z,"Fred
@realFredShib
·
5 Dec 2021","Ok, SO! Tomorrow #G4N9 will have AMA in Discord

Sunday 5TH December 2:00PM Time in United Kingdom GMT.

Join discord: https://discord.gg/DBzDVkA8
DO NOT MISS OUT

http://cryptog4n9.online

#NFTs #NFTshill #nftcollectors #manga #Bitcoin #PolygonNFTs
1
3
6",🚨 🔥 🚨 🚨,1,3,6,['https://pbs.twimg.com/media/FFzO9rlXwAEHQwr?format=png&name=small'],https://twitter.com/realFredShib/status/1467276995939737609
Arlo,@ArlosBitcoin,2021-12-04T23:45:39.000Z,"Arlo
@ArlosBitcoin
·
5 Dec 2021","What do altcoins have to do with #bitcoin leverage liquidations? 

You should be asking yourself this question if you are holding shitcoins.
1
1
14",,1,1,14,[],https://twitter.com/ArlosBitcoin/status/1467278959188623364
NK,@dev_nanakay,2021-12-04T23:52:28.000Z,"NK
@dev_nanakay
·
5 Dec 2021","Guys,We’ve lost a lot today but in #Bitcoin we trust..
1
1
4",,1,1,4,[],https://twitter.com/dev_nanakay/status/1467280677175541760
Hirohiko Araki World,@ArakiWorld,2021-12-04T23:50:15.000Z,"Hirohiko Araki World
@ArakiWorld
·
5 Dec 2021","Help this boy with a disability, install the FREECASH App with his code.
 #Crypto #Bitcoin #shiba #Free #investing #money #cryptocurrency
Disabilities, Technology & Videogames
@MarcoCHardware
 · 4 Dec 2021
If you want to make money with surveys and installing apps, a lot, I recommend installing Freecash
Pay instantly with #amazon, #xbox, #paypal vouchers or #Crypto directly on #coinbase.
Sign with my code: 
https://freecash.com/r/Hellshock
1
2",,,1,2,['https://pbs.twimg.com/profile_images/1262036093102444546/YMxXn8p3_mini.jpg'],https://twitter.com/ArakiWorld/status/1467280116308975622
Swagable,@SwagableArt,2021-12-04T23:45:27.000Z,"Swagable
@SwagableArt
·
5 Dec 2021","What does everyone think is in store for crypto in December? Are we going to see further consolidation or is there going to be a rally?  #cryptocrash #cryptocurrency #NFT #Metaverse #Bitcoin #investing
1
1
1",,1,1,1,[],https://twitter.com/SwagableArt/status/1467278908789858307
Chewy ∞/21m,@BtcChewy,2021-12-04T23:59:05.000Z,"Chewy ∞/21m
@BtcChewy
·
5 Dec 2021","$ .01 = 20 #sats 

They’re Basically Free!

#stillwinning #Bitcoin #bullrun
12",,,,12,[],https://twitter.com/BtcChewy/status/1467282339013304324
Omz,@omzcharts,2021-12-04T23:42:27.000Z,"Omz
@omzcharts
·
5 Dec 2021","BTC 20/50/200 EMA update

Bear cross confirmed and led to a 30% drop towards $42,000, currently consolidating under all 3 EMAs. 200 EMA will stand as strong resistance at $50,000. Bulls need to reclaim that for the first sign of relief, bearish until then. 

#Bitcoin #Crypto #TA
1
1
7",,1,1,7,['https://pbs.twimg.com/media/FFzRsfQaAAA5Esi?format=png&name=small'],https://twitter.com/omzcharts/status/1467278156071849984
gнαzαℓєн νictoria,@GVictoriaB,2021-12-04T23:54:58.000Z,"gнαzαℓєн νictoria
@GVictoriaB
·
5 Dec 2021","“For 1 #bitcoin a week you can keep it, but not less”. Most expensive power I’ve ever heard of. I’d like to file a complaint.
gнαzαℓєн νictoria
@GVictoriaB
 · 5 Dec 2021
Wanna feel young real quick? Plug in an S9 in your parents house without preparing them for it, and wait to get yelled at like you’re a child.
1
6",⚡ ⚡,1,,6,['https://pbs.twimg.com/profile_images/1474237634738212865/vwnNFBwb_mini.jpg'],https://twitter.com/GVictoriaB/status/1467281306891407361
Son of a Tech,@SonOfATech,2021-12-04T23:26:05.000Z,"Son of a Tech
@SonOfATech
·
5 Dec 2021","Go ahead cancel student loan debt. My bitcoin will be worth more and they still won’t get a job.
4
35",,4,,35,[],https://twitter.com/SonOfATech/status/1467274034115141633
Dr Shalair Armstrong DC,@DrShalair,2021-12-04T23:53:11.000Z,"Dr Shalair Armstrong DC
@DrShalair
·
5 Dec 2021","Not Surprised  My Brother always brings a Chill vibe and lots of value. Much love 
@Bitcoin_Vegan
!!
Israel Wilson
@israelswilson
 · 3 Dec 2021
⁦@Bitcoin_Vegan⁩ brought that positive energy to the event last night. I appreciated your presence homie.
4",❤,,,4,"['https://pbs.twimg.com/profile_images/1481098125393731586/3aNgnsWB_mini.jpg', 'https://pbs.twimg.com/media/FFs290WXEAA3avh?format=jpg&name=small']",https://twitter.com/DrShalair/status/1467280855978684416
Dennis Porter,@Dennis_Porter_,2021-12-04T23:57:31.000Z,"Dennis Porter
@Dennis_Porter_
·
5 Dec 2021","Someone with too much bitcoin really loves memes. Also, yes this is real.
8
6
169",,8,6,169,[],https://twitter.com/Dennis_Porter_/status/1467281947948814336
Kɾαȥē Mike,@KraZeMike83,2021-12-04T23:30:03.000Z,"Kɾαȥē Mike
@KraZeMike83
·
5 Dec 2021","#Bitcoin is still on for $100K

The daily trend is down but the weekly trend is up..

Few.
3
14",,3,,14,[],https://twitter.com/KraZeMike83/status/1467275035819843585
POWER,@POWERINBITCOIN,2021-12-04T23:48:07.000Z,"POWER
@POWERINBITCOIN
·
5 Dec 2021","#Bitcoin    is risk OFF asset. Why? Because when the system collapses your self custody cold storage #Bitcoin    is outside the system.
1
7",,1,,7,[],https://twitter.com/POWERINBITCOIN/status/1467279582978260992
Krystian ,@Kry5tian_eth,2021-12-04T23:56:23.000Z,"Krystian 
@Kry5tian_eth
·
5 Dec 2021","Replying to 
@ImJosefRakich
@BMC_NFT
 you have to check these guys out the already have 100 Bitcoin miners up and running printing $ for our community wallet!
1
7",,1,,7,['https://pbs.twimg.com/media/FFzU47-XwAUErh3?format=jpg&name=small'],https://twitter.com/Kry5tian_eth/status/1467281660228034560
Ed from the Bronx,@oracle_ed,2021-12-04T23:55:54.000Z,"Ed from the Bronx
@oracle_ed
·
5 Dec 2021","I’m SO GLAD I didn’t get sucked into investing in #bitcoin
3
4",,3,,4,[],https://twitter.com/oracle_ed/status/1467281539746643976
Danavir Sarria,@danavirsarria,2021-12-04T23:34:40.000Z,"Danavir Sarria
@danavirsarria
·
5 Dec 2021","Email doesn't crash like bitcoin does lol
3
11",,3,,11,[],https://twitter.com/danavirsarria/status/1467276195083476993
Geoffrey Miller,@primalpoly,2021-12-04T23:49:22.000Z,"Geoffrey Miller
@primalpoly
·
5 Dec 2021","If you're new to crypto and want to understand bitcoin, this 
@TuckerCarlson
 interview with 
@saylor
 is a great place to start. Clear, provocative, & fascinating.
https://youtu.be/st3KJN_DzCg
7
6
50",🔍,7,6,50,[],https://twitter.com/primalpoly/status/1467279895512461317
Jenny Q Ta ʕ•́ᴥ•̀ʔ,@JQT_GalaxE,2021-12-04T23:58:49.000Z,"Jenny Q Ta ʕ•́ᴥ•̀ʔ
@JQT_GalaxE
·
5 Dec 2021","Extremely honest here 
@ShaneTrammel
? I believe you’re a #Bitcoin maxi?

I believe #Bitcoin will moon gr8ly if maxi folks:

a) Help #Tether bring in 97% more #fiat to balance their $75.95B mkt cap;
or
b) Being independent from it. 

Until then, trading is a better play than HODL.
Shane
@ShaneTrammel
 · 5 Dec 2021
Replying to @JQT_GalaxE
I have what I thinks an even better suggestion. Just buy #Bitcoin
1
4
6",,1,4,6,['https://pbs.twimg.com/profile_images/1392511151058063360/3r19_BQP_mini.jpg'],https://twitter.com/JQT_GalaxE/status/1467282274014007300
MoonKing,@MoonKing___,2021-12-04T23:49:00.000Z,"MoonKing
@MoonKing___
·
5 Dec 2021","Your grandchildren will thank you for the inheritance you have left them by investing in $XL  

#XoloInu #Crypto #cryptocurrencies #Bitcoin #Ethereum #Binance
1
5
17",🌙 👑 🤑,1,5,17,[],https://twitter.com/MoonKing___/status/1467279802126110720
Benzinga,@Benzinga,2021-12-04T23:23:11.000Z,"Benzinga
@Benzinga
·
5 Dec 2021","3 Reasons Why Bitcoin And Rest Of The Crypto Bunch Are In A Freefall
benzinga.com
3 Reasons Why Bitcoin And Rest Of The Crypto Bunch Are In A Freefall | Benzinga
It was a ""bloody Saturday"" for Bitcoin (CRYPTO: BTC) and the altcoins...
4
5
8",,4,5,8,['https://pbs.twimg.com/card_img/1480600769544044553/BJVrbCZn?format=png&name=small'],https://twitter.com/Benzinga/status/1467273304440459264
dinshoo udit,@dinshoo12345,2021-12-04T23:50:39.000Z,"dinshoo udit
@dinshoo12345
·
5 Dec 2021","USD is also volatile on p2p market

1 week ago on BAN news in India it went 1 usd = 62 rupee

Today on market dip it's 1 usd = 83 rupee

While bank rates on google is 1usd = 75 rupee

Conclusion 
Free market is always volatile 
Manipulated market is always stable.

#BNB #Bitcoin
2
7",😎,2,,7,[],https://twitter.com/dinshoo12345/status/1467280220075954176
Deep₿lueCrypto,@DeepBlueCrypto,2021-12-04T23:55:04.000Z,"Deep₿lueCrypto
@DeepBlueCrypto
·
5 Dec 2021","Replying to 
@saylor
True. #Bitcoin holders are chill
Deep₿lueCrypto
@DeepBlueCrypto
 · 26 Nov 2021
Faster the FED prints debt based money, the faster USD sinks and loses its world reserve currency status.

#Bitcoin holders know this and they chose to opt out of this sinking ship.
Show this thread
1
1
5",🌋 🌋 🌋 🌋 🌋 🌋 🌋 🌋,1,1,5,"['https://pbs.twimg.com/profile_images/1362521028858060800/dowR1V_p_mini.jpg', 'https://pbs.twimg.com/media/FFIxlrjXoAkFSPA?format=jpg&name=small']",https://twitter.com/DeepBlueCrypto/status/1467281329616158720
Beautyon,@Beautyon_,2021-12-04T23:32:02.000Z,"Beautyon
@Beautyon_
·
5 Dec 2021","You can't argue that Bitcoin can't be taken by force, but also argue that the American government can tax it whenever it moves anywhere. The two are mutually exclusive. And Bitcoin is not property. No matter how many times you say it, it is not property. No analogy can change it.
2
1
7",,2,1,7,[],https://twitter.com/Beautyon_/status/1467275532811259905
T Ξ MPYR,@Tempyr33,2021-12-04T23:55:43.000Z,"T Ξ MPYR
@Tempyr33
·
5 Dec 2021","Replying to 
@nftsell
 and 
@KhronyXai
Initializing #BuildtheGuild protocol…
Loading search parameters…
@BountyHunterNFT
 located…
Guild invite sent…
Awaiting response…

Discord: https://discord.gg/UXJtPnRqCY

#NFT #NFTs #NFTCommunity #NewProfilePic #nft #nftcollector #crypto #Bitcoin #bitcoin #nftart #solana
3
3
8",,3,3,8,['https://pbs.twimg.com/media/FFzUvWwVEAAHryU?format=jpg&name=small'],https://twitter.com/Tempyr33/status/1467281494133542914
Gwynn,@BugGwynn,2021-12-04T23:25:42.000Z,"Gwynn
@BugGwynn
·
5 Dec 2021","Replying to 
@archaeoraptor
''bitcoin expert''
lol (lmao)
9",,,,9,[],https://twitter.com/BugGwynn/status/1467273939999248385
Bitcoin Saves the World,@BTCSavesUs,2021-12-04T23:57:49.000Z,"Bitcoin Saves the World
@BTCSavesUs
·
5 Dec 2021","Replying to 
@YouNeedETH
 @jebus911
  and 2 others
If ETH can be shut down by a government then it was never going to make it anyways. Don’t direct your anger at me for laughing and enjoying the show if that day ever comes. What am I suppose to do, write my congressman a letter? LOL. Meanwhile Bitcoin keeps hashing.
2
6",,2,,6,[],https://twitter.com/BTCSavesUs/status/1467282023563808773
Beautyon,@Beautyon_,2021-12-04T23:34:09.000Z,"Beautyon
@Beautyon_
·
5 Dec 2021","You can't on the one hand, tell the story of diasporas and people leaving countries unable to take their money with them, but on the other hand, say the SEC can tax the Bitcoin you have stored in your head. Having an incomplete understanding of how Bitcoin works is LULZ!
1
6",,1,,6,[],https://twitter.com/Beautyon_/status/1467276065261371395
Nicolás Mancino,@NicolasMancino,2021-12-04T23:52:00.000Z,"Nicolás Mancino
@NicolasMancino
·
5 Dec 2021","Replying to 
@SunPacificPower
As a shareholders I feel like buying bitcoin in 2010.keep moving $SNPW!
2
8",,2,,8,[],https://twitter.com/NicolasMancino/status/1467280559877636103
Deniz 58k,@DenizSaaat,2021-12-04T23:49:19.000Z,"Deniz 58k
@DenizSaaat
·
5 Dec 2021","Replying to 
@BigSeanHarris
We’re also projected to reach 1 billion users by 2025. You think banks are going to let a billion people get in on the cheap with bitcoin? Nah lol
4
9",🪐 🦀,4,,9,[],https://twitter.com/DenizSaaat/status/1467279882606501890
Sean Harris,@BigSeanHarris,2021-12-04T23:52:03.000Z,"Sean Harris
@BigSeanHarris
·
5 Dec 2021","Replying to 
@DenizSaaat
So important, game theory on 1,000 different levels. One will definitely be banks understanding bitcoin is going nowhere but up, and they’ll want to stack cheap corn before their clients do lol 
7",😂,,,7,[],https://twitter.com/BigSeanHarris/status/1467280571009224704
Fräulein Libertär (Honey),@MMarktradikal,2021-12-04T23:32:20.000Z,"Fräulein Libertär (Honey)
@MMarktradikal
·
5 Dec 2021","Replying to 
@_mutigsein
 and 
@erlen_zeisig
Bitcoin
1
8",🍯,1,,8,[],https://twitter.com/MMarktradikal/status/1467275610775076866
Thomas Jestopher,@Jestopher_BTC,2021-12-04T23:36:59.000Z,"Thomas Jestopher
@Jestopher_BTC
·
5 Dec 2021","Replying to 
@LoveIsBitcoin21
Long bitcoin
2
1
16",🌋 ⚡ ⬛,2,1,16,[],https://twitter.com/Jestopher_BTC/status/1467276780218191873
Troy Cross,@thetrocro,2021-12-04T23:55:34.000Z,"Troy Cross
@thetrocro
·
5 Dec 2021","Replying to 
@surfandcoin
 @resistancemoney
  and 3 others
@Mark_MNLocal
 has written that bitcoin gives people hope, makes them think long-term, and so, makes them healthier. That's healthcare-related. But the ungodly mess of insurance, regs, and medical culture that makes our system so inefficient? It's gonna take more than bitcoin.
1
4",,1,,4,[],https://twitter.com/thetrocro/status/1467281456477081602
Bitcoin Fear and Greed Index,@BitcoinFear,2021-12-05T23:30:04.000Z,"Bitcoin Fear and Greed Index
@BitcoinFear
·
6 Dec 2021","Bitcoin Fear and Greed Index is 18 - Extreme Fear
Current price: $49,190
231
350
2.7K",,231,350,2.7K,['https://pbs.twimg.com/media/FF4YdiDXMAM65lv?format=png&name=small'],https://twitter.com/BitcoinFear/status/1467637426873159695
Adam Back,@adam3us,2021-12-05T23:28:22.000Z,"Adam Back
@adam3us
·
6 Dec 2021","#bitcoin CME gap closed.
121
85
883",,121,85,883,['https://pbs.twimg.com/media/FF4YDhXWUA4hV-P?format=jpg&name=small'],https://twitter.com/adam3us/status/1467636997221232651
Artwork-NFT,@ArtworkNFT3D,2021-12-05T23:59:09.000Z,"Artwork-NFT
@ArtworkNFT3D
·
6 Dec 2021","Bitcoin hand 3D!! only 10 pieces 1 as a gift!!
Follow me!
and RT
Tag 5 friends
Link your eth address!!
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/30522994848024513343566131641897157827787003522173023282639143782736973529098…
211
213
220",✅ ✅ ❤ ✅ ✅ 👉,211,213,220,['https://pbs.twimg.com/ext_tw_video_thumb/1467644372158144512/pu/img/t0l134sGjv0g82t9.jpg'],https://twitter.com/ArtworkNFT3D/status/1467644744796971012
Litecoin. Litecoin forever.,@LitecoinForever,2021-12-05T23:38:57.000Z,"Litecoin. Litecoin forever.
@LitecoinForever
·
6 Dec 2021","Litecoin pioneered the Lightning Network and Segregated Witness, cutting-edge technologies which are live on Bitcoin. Now Litecoin is pioneering #MWEB. Litecoin is the right coin.
$LTC 
Kraken Exchange
@krakenfx
 · 6 Dec 2021
Read our guide to understand the differences between #Bitcoin & @litecoin 

Check out a side-by-side comparison of the two networks: http://kraken.com/compare/litecoin-vs-bitcoin…
5
20
97",💎 🙌,5,20,97,"['https://pbs.twimg.com/profile_images/1306325743580848130/mk0qvsZ9_mini.jpg', 'https://pbs.twimg.com/media/FF3dK7jXEAYCYWH?format=jpg&name=small']",https://twitter.com/LitecoinForever/status/1467639662206459905
Beairded,@Beairdedbtc,2021-12-05T23:42:19.000Z,"Beairded
@Beairdedbtc
·
6 Dec 2021","spotted 
@BitcoinMagazine
 in the wild at Barnes and Noble in Phoenix. #Bitcoin
5
5
95",,5,5,95,['https://pbs.twimg.com/media/FF4bQWiVcAYYBIV?format=jpg&name=small'],https://twitter.com/Beairdedbtc/status/1467640509577367555
sillygooses NFT,@SillyGoosesNFT,2021-12-05T23:54:16.000Z,"sillygooses NFT
@SillyGoosesNFT
·
6 Dec 2021","look what happened to this bitcoin supporter i'll let this video be an example! Only Clean NFTs! 
#XTZ #hicetnunc #CleanNFT #OBJKT #NFT #NFTDrop
GIF
1
9",😡 😎,1,,9,[],https://twitter.com/SillyGoosesNFT/status/1467643515026952199
The Rt. Hon. Perma Bull,@Stacksxts,2021-12-05T23:50:13.000Z,"The Rt. Hon. Perma Bull
@Stacksxts
·
6 Dec 2021","Sends #bitcoin to cold storage

Future self:
GIF
4",,,,4,['https://pbs.twimg.com/tweet_video_thumb/FF4dEXZXIAEutr-.jpg'],https://twitter.com/Stacksxts/status/1467642495555321856
TechDev,@TechDev_52,2021-12-05T23:39:37.000Z,"TechDev
@TechDev_52
·
6 Dec 2021","Latest full newsletter issue is out.

This is a last-minute revision based on the recent crash and focuses entirely on an assessment of our position in the #Bitcoin cycle.

High TF. Low TF. Invalidation points. All discussed.

Thank you for your support.
TechDev Newsletter - Full Issue #5
TechDev Newsletter
·
Issue 13
Associated Bitcoin Top Gauge indicators still healthy, and similar in the levels to a common position in the last two cycles.High timeframe cycle analysis supports this notion, and suggests a break...
62
71
649",,62,71,649,['https://pbs.twimg.com/card_img/1480460624199041026/fxTGVnOW?format=jpg&name=small'],https://twitter.com/TechDev_52/status/1467639827705249792
Hector Lopez,@hlopez_,2021-12-05T23:59:12.000Z,"Hector Lopez
@hlopez_
·
6 Dec 2021","The high dependency on the Bitcoin BTC block reward for security of the chain imputes a real transaction cost of $171, which will need to be paid by users to maintain current hash rate level as subsidy erodes, and more people attempt to transact on BTC.
4
4
8",,4,4,8,['https://pbs.twimg.com/media/FF4fIUVVcAAa_NH?format=jpg&name=small'],https://twitter.com/hlopez_/status/1467644759468511232
Ivan Tuma,@IvanTumaJr,2021-12-05T23:57:14.000Z,"Ivan Tuma
@IvanTumaJr
·
6 Dec 2021","Vacation, Holiday, WFH? Your PC or Mac can earn #curecoin while assisting 
@foldingathome
 scientists who research next-gen pharmaceuticals against #cancer, #alzheimers, #parkinsons, #influenza, #ebola, and #COVID19. #crypto #bitcoin #charity #medical http://curecoin.net
0:22
186 views
7
14",,,7,14,['https://pbs.twimg.com/ext_tw_video_thumb/1467642503050543108/pu/img/N3PeQexxpGtn-vrp.jpg'],https://twitter.com/IvanTumaJr/status/1467644262376484874
