UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Lauren N. Ross,@ProfLaurenRoss,2021-12-04T15:20:52.000Z,"Lauren N. Ross
@ProfLaurenRoss
·
4 Dec 2021","Overview of some differences btwn mechanisms & cascades

They have diff (1) features, (2) analogies (machine v. snowball/ripple effect), & (3) investigate strategies   

See the ‘fan-out’/‘one-to-many’ cascade diagram—found in many cascade egs 

Will post when pre-print is up!
Saige Rutherford
@being_saige
 · 4 Dec 2021
@ProfLaurenRoss’s talk on diversity of causal concepts. Wow just wow.
2
6
55",,2,6,55,"['https://pbs.twimg.com/profile_images/1427386240853233667/DIFOydtx_mini.jpg', 'https://pbs.twimg.com/media/FFtpdd8WQAI1AIg?format=jpg&name=small']",https://twitter.com/ProfLaurenRoss/status/1467151926219317254
Digital Asset Investor Researcher/Wild Speculator,@digitalassetbuy,2021-12-04T15:45:37.000Z,"Digital Asset Investor Researcher/Wild Speculator
@digitalassetbuy
·
4 Dec 2021","Bitcoin Bear Market & SEC vs. Ripple / XRP / America #xrp #xrpthestandard 
@ripple
youtube.com
Bitcoin Bear Market & SEC vs. Ripple / XRP / America
Protect Yourself From Hackers: Pure VPNClick Here: https://bit.ly/2OZlflHUnstoppable DomainsGet Yours Now!:https://bit.ly/32AFix8Secure Your Computer And Onl...
13
31
125",,13,31,125,['https://pbs.twimg.com/card_img/1482552085379895298/h7fNER0Y?format=jpg&name=240x240'],https://twitter.com/digitalassetbuy/status/1467158156451237890
Cydenime / Flipcyde,@Cydenime,2021-12-04T23:36:36.000Z,"Cydenime / Flipcyde
@Cydenime
·
5 Dec 2021","Just wanted to throw this out their for the #crypto community to be aware of fake whatsup app messages as 
@BakkupBradley
 #XRPArmy 
@linqtoinc
 #blockchain #digitalperspective  #Bitcoin #ETH #CryptocurrencyNews #XRPCommunity #NFT 
@Ripple
 @RuleXRP
 @garyvee
 #love
2
3
2",,2,3,2,['https://pbs.twimg.com/media/FFzQXZaXsAcidL6?format=jpg&name=900x900'],https://twitter.com/Cydenime/status/1467276682855858177
RIPple_eYe,@_XRpizza,2021-12-04T23:13:56.000Z,"RIPple_eYe
@_XRpizza
·
5 Dec 2021","Replying to 
@joerogan
Joe we have 65,000 ppl in a class action laws suit vs the Securities Exchange Commission...We are SUING SEC on the SAME SIDE AS 
@Ripple
 WHO IS BEING SUED FOR PARTISAN REASONS. -- CARE TO SPEAK?? IM IN HTX
9
21",,,9,21,['https://pbs.twimg.com/media/FFzK2GqX0AMhCaV?format=png&name=small'],https://twitter.com/_XRpizza/status/1467270980548665348
Nachtmuis,@ShibaInuNL,2021-12-04T23:29:25.000Z,"Nachtmuis
@ShibaInuNL
·
5 Dec 2021","Replying to 
@UniverseTwenty
Forget 
@Ripple
 and there scamcoin #XRP, there's a new dog in town. His name is Shib!!!!
2",🚮 🌏 🚜 🌿,,,2,['https://pbs.twimg.com/media/FFzOuK8XMAc99fv?format=jpg&name=small'],https://twitter.com/ShibaInuNL/status/1467274873017974786
Mr. Whale,@CryptoWhale,2021-12-04T22:51:31.000Z,"Mr. Whale
@CryptoWhale
·
5 Dec 2021","Replying to 
@JoelKatz
Those are big Ripples, I mean waves!
17
10
281",,17,10,281,[],https://twitter.com/CryptoWhale/status/1467265337083244544
Crypto Eugene $QNT MAXI,@CryptoEugene101,2021-12-04T20:56:20.000Z,"Crypto Eugene $QNT MAXI
@CryptoEugene101
·
5 Dec 2021","$QNT  ON THE MOVE! 

That’s the Tweet!
@legitcryptonerd
 @QNTMami
 
@Bitcoin
 @ethereum
 @NewsQnt
@nate_phi
 @litecoin
 @Ripple
@quant_queen 
@quant_network
@MMCrypto
 @jasonderulo
 
@GoingParabolic
1
5
65",🚀 🚀 🚀,1,5,65,[],https://twitter.com/CryptoEugene101/status/1467236349963124754
Traci Rhoades,@tracesoffaith,2021-12-04T20:01:27.000Z,"Traci Rhoades
@tracesoffaith
·
5 Dec 2021","When I began writing almost exclusively about Church unity, I received an email from an online friend. She said my work could be a healing balm for the church. It surprised me then, but I've seen it ever since. Even if I'm a pebble who causes a ripple, Christ wants us to be one.
6
1
91",,6,1,91,[],https://twitter.com/tracesoffaith/status/1467222538719739917
WrathofKahneman,@WKahneman,2021-12-04T20:52:59.000Z,"WrathofKahneman
@WKahneman
·
5 Dec 2021","Replying to 
@UniverseTwenty
Apologies, but don't think Flywire is a Ripple user, at least not confirmed. The consensus about the article seemed to be the Ripple mention is an aside, not a description of Flywire/Citi Ripple use. They talk about their future crypto use here, though:
finance.yahoo.com
Flywire CEO: ‘I see us definitely looking at crypto on the roadmap’
Mike Massaro, Flywire CEO, joins Yahoo Finance Live to discuss the company going public on the Nasdaq and growth opportunities for the future.
3
5
75",,3,5,75,['https://pbs.twimg.com/card_img/1482813351679782913/_vadrX4w?format=jpg&name=240x240'],https://twitter.com/WKahneman/status/1467235507444748292
Selena,@selenaroyf,2021-12-04T07:48:13.000Z,"Selena
@selenaroyf
·
4 Dec 2021","Where’s my #XRPArmy ?
@baby_ripple
 gives you passive income rewards in $XRP  
Bullish 

Doxxed and Audited 
listed on 
@coingecko
Applied for 
@CoinMarketCap
 LP Lock for 10 years

http://babyripple.org
http://t.me/Baby_Ripple
#BabyRipple #BabyXRP #Ripple #XRP #BSC
GIF
17
31
308",💕 💎 🔥 🚀 ✅ 🐸 📝 🔒,17,31,308,['https://pbs.twimg.com/tweet_video_thumb/FFv3RdbXoAMWQzh.jpg'],https://twitter.com/selenaroyf/status/1467038013616177153
XRP_Deriv,@scaruso123,2021-12-04T14:47:16.000Z,"XRP_Deriv
@scaruso123
·
4 Dec 2021","I just figured it out!!!!! Jay Clayton & 
@GaryGensler
 invested heavy at top of #xrp all time highs and then sold under pressure at bottom of bear market.  Now they are taking it out on 
@Ripple
 and #XRPCommunity for spite!
1",,,,1,[],https://twitter.com/scaruso123/status/1467143471094022152
#Crypto,@ReviewInc101,2021-12-04T17:08:53.000Z,"#Crypto
@ReviewInc101
·
4 Dec 2021","Apps powered by embattled #crypto 
@Ripple
 (#XRP) faced problems earlier this week after two primary nodes holding up the ecosystem were pushed out of sync for more than five hours - 
@Protos
 
#cryptonews
1
1",⚡,,1,1,[],https://twitter.com/ReviewInc101/status/1467179110191484934
AVC Enterprise,@avillardo21,2021-12-04T23:09:02.000Z,"AVC Enterprise
@avillardo21
·
5 Dec 2021","Replying to 
@digitalassetbuy
, 
@Ripple
 and 
@attorneyjeremy1
i will just wait until the case if over then will cash out a few at 100usd per xrp.
1
4",,,1,4,[],https://twitter.com/avillardo21/status/1467269745325998084
RIPple_eYe,@_XRpizza,2021-12-04T16:07:17.000Z,"RIPple_eYe
@_XRpizza
·
4 Dec 2021","@joerogan
 @JamieVernon
 Jamie, We are 65,000 Americans ++ World Wide suing the 
@SECGov
 on the SAME SIDE AS 
@Ripple
 IN A CLASS ACTION LAW SUIT. ITS 1,000% PARTISAN & IN A WAR. It is the GREAT LEVELER TECH-WISE & the fight is that serious BUT no one is speaking on this - #SOS. #HELP
John E Deaton
@JohnEDeaton1
 · 4 Dec 2021
Replying to @JohnEDeaton1 @CGasparino  and 3 others
Which also proves @ewarren doesn’t care about individual investors. I’ve sent her DC office and Ma office requests (and proof) asking for assistance for the 62k XRPHolders who have signed up asking to be heard. I haven’t even received a form letter acknowledging receipt.
1
4
7",,1,4,7,['https://pbs.twimg.com/profile_images/1355887280385351680/g6Uuwc8d_mini.jpg'],https://twitter.com/_XRpizza/status/1467163607465144326
Xrp_pirat,@akrepsplace,2021-12-04T07:04:50.000Z,"Xrp_pirat
@akrepsplace
·
4 Dec 2021","Replying to 
@JammesNova
 @SugarKoat
  and 4 others
So accurate nice 
2",,,,2,[],https://twitter.com/akrepsplace/status/1467027097885593601
Xinfin Warrior,@XinfinWarrior,2021-12-04T22:58:16.000Z,"Xinfin Warrior
@XinfinWarrior
·
5 Dec 2021","If you witness the #BTC dips in the last 7 years, you would laugh when people say ‘market has crashed’!

In fact, ‘Dips’ are the opportunities for the wise investors and they don’t care the graphs anymore
@Bitcoin
 $BTC #btccrash 
@XinFin_Official
 @Ripple
 #XRP #XDC #XRPCommunity
1
4",,,1,4,[],https://twitter.com/XinfinWarrior/status/1467267037563179010
Norman Peterson,@realulmapache,2021-12-04T18:46:35.000Z,"Norman Peterson
@realulmapache
·
4 Dec 2021","Replying to 
@realulmapache
 @digitalassetbuy
  and 2 others
2/2 How can they be guilty of selling xrp as a security if xrp is NOT a security as defined in the summary juidgement in favor of Ripple/XRP?
3
5",,3,,5,[],https://twitter.com/realulmapache/status/1467203696501002244
Diamond Handz,@CRAY502KY,2021-12-04T19:08:59.000Z,"Diamond Handz
@CRAY502KY
·
5 Dec 2021","Replying to 
@PennyBritish
 @Ripple
  and 2 others
Absolutely! It would be nice if the case gets wrapped up in a couple weeks.
1
3",🙌 🙌,1,,3,[],https://twitter.com/CRAY502KY/status/1467209336325873665
Physical Digital,@xrpworldblood,2021-12-04T09:55:33.000Z,"Physical Digital
@xrpworldblood
·
4 Dec 2021","Replying to 
@PbuzzXr
, 
@Ripple
 and 
@bgarlinghouse
The ship sailing to the iceberg.. antarctica?",,,,,[],https://twitter.com/xrpworldblood/status/1467070060170678272
mark,@markusoreal32,2021-12-04T16:11:03.000Z,"mark
@markusoreal32
·
4 Dec 2021","Replying to 
@digitalassetbuy
, 
@Ripple
 and 
@attorneyjeremy1
Great job 
@attorneyjeremy1
2",,,,2,[],https://twitter.com/markusoreal32/status/1467164555910516741
To The Lifeboats,@ToTheLifeboats,2021-12-04T19:37:29.000Z,"To The Lifeboats
@ToTheLifeboats
·
5 Dec 2021","Replying to 
@PennyBritish
 @Ripple
  and 2 others
I think you're underestimating the ability of criminals to print #tether. 
1
12",😉,,1,12,[],https://twitter.com/ToTheLifeboats/status/1467216506262011905
David Sicairos,@SicairosDavid,2021-12-04T19:56:08.000Z,"David Sicairos
@SicairosDavid
·
5 Dec 2021","Replying to 
@PbuzzXr
 @SECGov
  and 3 others
David seems like the bigger trickster here in that group of names.",🧢,,,,[],https://twitter.com/SicairosDavid/status/1467221200506015745
John,@John34182444,2021-12-04T20:56:59.000Z,"John
@John34182444
·
5 Dec 2021","Replying to 
@PennyBritish
 @Ripple
  and 2 others
I think regulatory outcome of stable coins will be the true Goliath moment.
1",,,,1,[],https://twitter.com/John34182444/status/1467236512500752387
wil scheibe,@stockswil,2021-12-04T19:15:41.000Z,"wil scheibe
@stockswil
·
5 Dec 2021","Replying to 
@PennyBritish
 @Ripple
  and 2 others
also they printed another 1bil in tether. that usually pumps it. have a good day
1",,,,1,[],https://twitter.com/stockswil/status/1467211022473711621
S.D. #BLM,@Simd26,2021-12-04T21:21:02.000Z,"S.D. #BLM
@Simd26
·
5 Dec 2021","Replying to 
@schmeckles_xrpl
My Boys Brad G-Money and David Swizzle. 2 goats of 
@Ripple
 smacking the 
@SECGov
 one day at a time currently got some Ice around the neck in Antarctica  #XRPL #XRP #Ripple
1
1
1",🤣 🤣 🤣,1,1,1,[],https://twitter.com/Simd26/status/1467242565254668291
Campbell,@Campbel65486936,2021-12-04T19:11:44.000Z,"Campbell
@Campbel65486936
·
5 Dec 2021","Replying to 
@PennyBritish
 @Ripple
  and 2 others
Certainly help after this blood bath 
1",😉,,,1,[],https://twitter.com/Campbel65486936/status/1467210025999515661
geocentric75,@geocentric75,2021-12-04T13:12:27.000Z,"geocentric75
@geocentric75
·
4 Dec 2021","Replying to 
@PbuzzXr
 @bgarlinghouse
  and 5 others
Was planned 33 years ago, and David knew",,,,,[],https://twitter.com/geocentric75/status/1467119608477925376
Agent,@TheAgentSmith_3,2021-12-04T15:26:45.000Z,"Agent
@TheAgentSmith_3
·
4 Dec 2021","Replying to 
@digitalassetbuy
, 
@Ripple
 and 
@attorneyjeremy1
If the Ripple wins on the FN defense first, how could CL & BG possibly have scienter?
1",,,,1,[],https://twitter.com/TheAgentSmith_3/status/1467153407245004807
Jnew,@New93795819,2021-12-04T14:08:19.000Z,"Jnew
@New93795819
·
4 Dec 2021","Replying to 
@JunglistXrp
, 
@XRPcoops444
 and 
@Ripple
@PbuzzXr
 is right...
@bgarlinghouse
 is staging a show...Brad has no heart for xrp community
1",,,,1,[],https://twitter.com/New93795819/status/1467133667889889286
Tamal ॐ,@cryptobhakti,2021-12-04T20:22:30.000Z,"Tamal ॐ
@cryptobhakti
·
5 Dec 2021","Replying to 
@PennyBritish
 @Ripple
  and 2 others
Hard to belive everything could evolve just around this one thing, but we know so little...
1",,,,1,[],https://twitter.com/cryptobhakti/status/1467227837753180168
JK,@JKcryptobaron,2021-12-04T23:51:23.000Z,"JK
@JKcryptobaron
·
5 Dec 2021","Replying to 
@JohnEDeaton1
 and 
@Ripple
Someone should charge the SEC for failing it’s mandate
1
3",,1,,3,[],https://twitter.com/JKcryptobaron/status/1467280401328742405
Crypto Polka,@CryptoPolka,2021-12-04T22:19:26.000Z,"Crypto Polka
@CryptoPolka
·
5 Dec 2021","#Ripple is down 11.04% for the day
#XRP is trading at $0.83873462 #USD  (or 1,718 #Satoshi)
For the week, $XRP is down 12.23%
For the month down 30.23%
60 Days down 22.76%
90 Days down 35.86%
For the year up 35.71%
Year to Date up 276.35%
#Dominance 1.68%
 #Cryptocurrency 
@Ripple
1",,,1,,[],https://twitter.com/CryptoPolka/status/1467257261408071686
Casey,@SirCaseyOfDelco,2021-12-04T17:12:48.000Z,"Casey
@SirCaseyOfDelco
·
4 Dec 2021","Replying to 
@coingecko
You investors are extremely naive if you think things are just going to moon from here! Nothing is going to really take off until the 
@SEC
 & 
@Ripple
 court case comes to an end and at that point you better pray it’s in the favor of #Ripple
2
1",,2,1,,[],https://twitter.com/SirCaseyOfDelco/status/1467180096041664513
Kyle,@CryptoHammer26,2021-12-04T15:45:52.000Z,"Kyle
@CryptoHammer26
·
4 Dec 2021","Replying to 
@PbuzzXr
 @SECGov
  and 3 others
Been watching the credits roll for a month now... 
1
1",🤣,1,,1,[],https://twitter.com/CryptoHammer26/status/1467158217151053829
Angela Oliver,@AngelaO60260461,2021-12-04T20:32:04.000Z,"Angela Oliver
@AngelaO60260461
·
5 Dec 2021","Replying to 
@BMcalindom
 @digitalassetbuy
  and 2 others
There was no fairness in the wild west, at least there is a chance that we come out with a favorable outcome.
If it was a wild west I would have bought the big guns out and shot our arse, there's nothing fair about the wild west!
1
1",,1,,1,[],https://twitter.com/AngelaO60260461/status/1467230245392502785
Omar M,@OmarM_13,2021-12-04T18:28:36.000Z,"Omar M
@OmarM_13
·
4 Dec 2021","Replying to 
@PaulChenTech
 @Ripple
  and 2 others
Great article; looking forward to learning more about Web3 key function. The ever growing demand for faster settlement payments will create overwhelming demand for $XRP. ODL, liquidity hub, #xrpl, xrp sidechain, xrp private ledger, xrp public ledger. So BULLISH.
1
1",🍁,1,,1,[],https://twitter.com/OmarM_13/status/1467199173569167361
Zach Roros,@ZachRoros,2021-12-04T19:39:24.000Z,"Zach Roros
@ZachRoros
·
5 Dec 2021","Replying to 
@PennyBritish
 @Ripple
  and 2 others
And Judge Torres can now see how her actions can hurt millions of US crypto investors.
1",,,,1,[],https://twitter.com/ZachRoros/status/1467216987910811650
Bob Fahy,@rfahy99,2021-12-04T21:04:09.000Z,"Bob Fahy
@rfahy99
·
5 Dec 2021","Replying to 
@Eth2Davis
 @digitalassetbuy
  and 2 others
I didn’t make a point, I just asked a question. And yes, I hold some XRP.
2
2",,2,,2,[],https://twitter.com/rfahy99/status/1467238318635204617
NXnRVP,@NVXRP1,2021-12-04T18:37:15.000Z,"NXnRVP
@NVXRP1
·
4 Dec 2021","Replying to 
@CryptoHammer26
 @PbuzzXr
  and 4 others
It's like watching a Avengers movie in the cinema and there is no skit during the credit roll.
2",,,,2,[],https://twitter.com/NVXRP1/status/1467201346835259398
Rramey425,@reggieramey,2021-12-04T19:55:00.000Z,"Rramey425
@reggieramey
·
5 Dec 2021","Replying to 
@stclineman
 @PennyBritish
  and 3 others
Please research the difference between enterprise nodes vs non... 

You're not understanding the problem correctly.
1
5",,1,,5,[],https://twitter.com/reggieramey/status/1467220913883992064
The Quant of Monte Cristo,@Rafeon,2021-12-04T22:09:27.000Z,"The Quant of Monte Cristo
@Rafeon
·
5 Dec 2021","Replying to 
@CryptoEugene101
 @NewsQnt
  and 15 others
Word. 
2",👊,,,2,[],https://twitter.com/Rafeon/status/1467254752249462784
Rich,@stclineman,2021-12-04T19:50:02.000Z,"Rich
@stclineman
·
5 Dec 2021","Replying to 
@PennyBritish
 @Ripple
  and 2 others
Not sure how many people care anymore, the XRPL has proven it can’t even handle some meme coins. Kind of hard to still push the “all the money” narrative now 
1
1",🤣,1,,1,[],https://twitter.com/stclineman/status/1467219667114766336
FREKI,@Freki_Crypto_OG,2021-12-04T18:16:46.000Z,"FREKI
@Freki_Crypto_OG
·
4 Dec 2021","Replying to 
@TheSaintsNation
 @RepTomEmmer
  and 3 others
Don’t forget Clayton is all smug with ether of course…
1",🐺 🐺,,,1,[],https://twitter.com/Freki_Crypto_OG/status/1467196195881684993
British Miss,@PennyBritish,2021-12-04T19:12:27.000Z,"British Miss
@PennyBritish
·
5 Dec 2021","Replying to 
@dannymean1982
 @Ripple
  and 2 others
two great minds... hehe
1
5",,1,,5,[],https://twitter.com/PennyBritish/status/1467210207864528897
Jeremy Hogan,@attorneyjeremy1,2021-12-04T21:15:44.000Z,"Jeremy Hogan
@attorneyjeremy1
·
5 Dec 2021","Replying to 
@rfahy99
, 
@digitalassetbuy
 and 
@Ripple
Interesting question.  Yes, if the SEC loses, Congress could pass laws ""changing"" XRP to a security I imagine. But Congress can't pass ex-post facto laws (which make something illegal ""after the fact"" so any law Congress passed would only apply to XRP from the date of passage.
1
2",,1,,2,[],https://twitter.com/attorneyjeremy1/status/1467241234041352193
Capt. XR Pαco,@CapBlockchain,2021-12-04T21:35:04.000Z,"Capt. XR Pαco
@CapBlockchain
·
5 Dec 2021","Replying to 
@PennyBritish
 @Ripple
  and 2 others
Its all part of the plan Lady, you have unveiled it!!!
1",✨ ⭐ ⚓ ⚓ ⭐ ✨,,,1,[],https://twitter.com/CapBlockchain/status/1467246097424953368
#Dͩeͤfiͥ disruptiv,@DefiDisruptiv,2021-12-04T20:49:41.000Z,"#Dͩeͤfiͥ disruptiv
@DefiDisruptiv
·
5 Dec 2021","Replying to 
@PennyBritish
 @Ripple
  and 2 others
They don’t have to win !
1",🐋,,,1,[],https://twitter.com/DefiDisruptiv/status/1467234674741157895
XRP Papi,@CryptoPapi69,2021-12-04T21:12:53.000Z,"XRP Papi
@CryptoPapi69
·
5 Dec 2021","Replying to 
@PennyBritish
 @Ripple
  and 2 others
Not gonna happen this month lmao
1",🥃,,,1,[],https://twitter.com/CryptoPapi69/status/1467240515557023744
"Daneille (3,3) (,)",@Daneille1970,2021-12-04T19:14:14.000Z,"Daneille (3,3) (,)
@Daneille1970
·
5 Dec 2021","Replying to 
@PennyBritish
 @Ripple
  and 2 others
Exactly
1",🎩 🎩,,,1,[],https://twitter.com/Daneille1970/status/1467210654260121602
Daily Tales of Music,@DailyTalesMusic,2021-12-05T19:00:00.000Z,"Daily Tales of Music
@DailyTalesMusic
·
6 Dec 2021"," Overlapping Ripples
 Tales of Xillia
2:19
1.2K views
3
30
76",🎵 🎮,3,30,76,['https://pbs.twimg.com/ext_tw_video_thumb/1407025676398436374/pu/img/3gAKv_FX6OvIgdAp.jpg'],https://twitter.com/DailyTalesMusic/status/1467569461813301249
𝓗𝓮𝔂 𝓗𝓮𝔂,@heywood_l,2021-12-05T19:10:33.000Z,"𝓗𝓮𝔂 𝓗𝓮𝔂
@heywood_l
·
6 Dec 2021","Vegan Raspberry Ripple Cake
24
116
971",💕 🌱,24,116,971,"['https://pbs.twimg.com/media/FF3c_dtXsAQuvyp?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FF3c_dxWYAAOvuF?format=jpg&name=360x360']",https://twitter.com/heywood_l/status/1467572116992282641
Ben Armstrong,@Bitboy_Crypto,2021-12-05T16:30:02.000Z,"Ben Armstrong
@Bitboy_Crypto
·
5 Dec 2021","Cornfirmation the $XRP isn't a security will speak volumes for not only Ripple Labs, but from a lot of crpyto projects that clearly aren't sercurities 
245
235
1.4K",☝,245,235,1.4K,['https://pbs.twimg.com/ext_tw_video_thumb/1467530475958943745/pu/img/b2jKEYcGI8A-ODQ4.jpg'],https://twitter.com/Bitboy_Crypto/status/1467531722170552320
Digital Asset Investor Researcher/Wild Speculator,@digitalassetbuy,2021-12-05T21:01:12.000Z,"Digital Asset Investor Researcher/Wild Speculator
@digitalassetbuy
·
6 Dec 2021","While 
@GaryGensler
 sues 
@ripple
 and attacks crypto innovation in the USA this is who he's on the phone with.  He won't address 60K innocent XRP holders at all. 
@CGasparino
 @SenTedCruz
 @SenToomey
 @PatrickMcHenry
 @JohnEDeaton1
 @RoslynLayton
 @RepTomEmmer
 @seanhannity
  @cvpayne
96
446
1K",,96,446,1K,['https://pbs.twimg.com/ext_tw_video_thumb/1467599789227397120/pu/img/Vk2-usD78r1U9aiH.jpg'],https://twitter.com/digitalassetbuy/status/1467599961718239240
XRP Researcher | XRP Investor | XRP BULL,@XRPNews_,2021-12-05T17:42:03.000Z,"XRP Researcher | XRP Investor | XRP BULL
@XRPNews_
·
5 Dec 2021","Ripple #XRP News - Saudi British Bank Goes Live With Ripple! Mass Expansion In The Middle East!

Video Below
https://youtu.be/XiCANiYWWo8
15
107
375",🍉 🍉,15,107,375,['https://pbs.twimg.com/media/FF3IukFXIAcG3ma?format=jpg&name=small'],https://twitter.com/XRPNews_/status/1467549845145759749
grublés,@notgrubles,2021-12-05T13:54:33.000Z,"grublés
@notgrubles
·
5 Dec 2021","If you think about it, it's kinda weird that the SEC is going after Ripple and not Ethereum considering XRP was just a simple airdrop / giveaway while ETH was an ""initial coin offering"" with expectations of profit written all over it.
27
32
370",,27,32,370,[],https://twitter.com/notgrubles/status/1467492594745806850
XRP CAPTAIN✪,@UniverseTwenty,2021-12-05T13:45:24.000Z,"XRP CAPTAIN✪
@UniverseTwenty
·
5 Dec 2021","#Ripple vs. SEC Drama Update: Parties Have Three Days Left to Supplement Their Arguments. #XRP #XRPCommunity #XRPArmy
u.today
Ripple vs. SEC Drama Update: Parties Have Three Days Left to Supplement Their Arguments
Renowned corporate lawyer James Filan shares an order from the U.S. magistrate judge crucial for Ripple case
17
112
483",,17,112,483,['https://pbs.twimg.com/card_img/1482402038537457669/kLgZqsfc?format=jpg&name=small'],https://twitter.com/UniverseTwenty/status/1467490290936123399
LouiseTilbrook,@LouiseTilbrook1,2021-12-05T15:49:59.000Z,"LouiseTilbrook
@LouiseTilbrook1
·
5 Dec 2021","I'm just not feeling the love for my Christmas sock knitting. So I've put it away and resorted to a comforting ripple crochet blanket instead. Just using up some leftover worsted weight yarn for the baby gift box.

This is the Neat Ripple pattern from Attic24.
6
4
134",,6,4,134,['https://pbs.twimg.com/media/FF2vKA-XwAEgwtB?format=jpg&name=900x900'],https://twitter.com/LouiseTilbrook1/status/1467521642758918145
Specco,@Specco_,2021-12-05T16:11:40.000Z,"Specco
@Specco_
·
5 Dec 2021","If you had the opportunity would you vote in favour of burning the #XRP held by 
@Ripple
?
Yes
40.1%
No
59.9%
2,294 votes
·
Final results
27
10
18",,27,10,18,[],https://twitter.com/Specco_/status/1467527100299100179
SH Xrp,@Hermes_Xrp,2021-12-05T18:08:04.000Z,"SH Xrp
@Hermes_Xrp
·
5 Dec 2021","Replying to 
@RippleXrpie
 and 
@Ripple
JEREMY HOGAN IS #XRDOGE 
@attorneyjeremy1
6",,,,6,['https://pbs.twimg.com/media/FF3OwzlWYAIC_bP?format=jpg&name=small'],https://twitter.com/Hermes_Xrp/status/1467556393267994628
John E Deaton,@JohnEDeaton1,2021-12-05T23:03:45.000Z,"John E Deaton
@JohnEDeaton1
·
6 Dec 2021","@RoslynLayton
’s articles on the 
@SECGov
  @Ripple
 case should be mandatory reading prior to any Congressional or Senatorial hearing on crypto regulations.
Warren Davidson
@WarrenDavidson
 · 6 Dec 2021
Who indeed! 
“It’s Congress job, not Gensler’s, to make crypto law. Everyone who cares about the future of crypto should demand legislation which makes the rules clear—for the people and the SEC.”

⁦@RepDarrenSoto⁩ and I have the bipartisan solution. https://forbes.com/sites/roslynlayton/2021/12/05/who-will-protect-investors-from-the-sec/…
Show this thread
3
31
93",🆚,3,31,93,['https://pbs.twimg.com/profile_images/1477607504792199169/lFqa8hVA_mini.jpg'],https://twitter.com/JohnEDeaton1/status/1467630803697995781
XRPcryptowolf,@XRPcryptowolf,2021-12-05T18:11:27.000Z,"XRPcryptowolf
@XRPcryptowolf
·
5 Dec 2021","Replying to 
@RoslynLayton
 and 
@Forbes
#Ripple has to win the #XRP lawsuit to set a precedent in court that will protect the crypto industry from the SEC
16
52
436",,16,52,436,[],https://twitter.com/XRPcryptowolf/status/1467557245974204430
Erik van Dijk,@ErikvanDijk,2021-12-05T21:46:54.000Z,"Erik van Dijk
@ErikvanDijk
·
6 Dec 2021","Great read! “ settlement w 
@Ripple
 is arguably likely, and it probably won’t restrain SEC from going after ETH next, or filing a mega-enforcement action against multiple exchanges that cld make the plight of Deaton’s #XRP holders look small in comparison.”
forbes.com
Who Will Protect Investors From The SEC?
Ripple is just the opening shot in a regulatory war SEC Chairman Gensler could wage on cryptocurrencies.
1
6",,1,,6,['https://pbs.twimg.com/card_img/1480677915092205572/CdOvnHos?format=jpg&name=small'],https://twitter.com/ErikvanDijk/status/1467611464093642758
$XRP$AúDae,@Alex_AuDae,2021-12-05T21:27:12.000Z,"$XRP$AúDae
@Alex_AuDae
·
6 Dec 2021","Replying to 
@JohnEDeaton1
 @BlackberryXRP
  and 2 others
This is more than an attack on crypto and innovation. This is a direct attack on everyday citizens way of life. Retirement accounts have been frozen, exchanges have delisted while holding customers' funds hostage. Democracy is dead.
GIF
1
2",😎 ⏳ 🚀 🚀 📈 🌐,,1,2,['https://pbs.twimg.com/tweet_video_thumb/FF38ViMXIAUcLiK.jpg'],https://twitter.com/Alex_AuDae/status/1467606506757660682
SpoilleR_X,@SpoilleR_X,2021-12-05T16:12:31.000Z,"SpoilleR_X
@SpoilleR_X
·
5 Dec 2021","Replying to 
@RoslynLayton
 and 
@Forbes
The 
@SECGov
 is holding the XRP investors as HOSTAGES just so they will leverage against 
@Ripple
 !

Why the SEC didn’t send NO ACTION letters to exchanges letting them know it’s okay to trade XRP while the SEC will solve Ripple past sales issues in court?

Protecting investors???
1
7
36",,1,7,36,[],https://twitter.com/SpoilleR_X/status/1467527314628124682
Ruth ITV,@Ruth_ITV,2021-12-05T20:45:34.000Z,"Ruth ITV
@Ruth_ITV
·
6 Dec 2021","Amazing Grace. This is the ripple effect of domestic abuse. She and her brother grew up with it.
They are the most incredible teenagers. And they want to help other kids going though it. I couldn't be more proud. 
@swpolice
 @WelshWomensAid
 @HafanCymru
itv.com
‘I was confused': Ruth Dodsworth’s daughter on growing up with domestic abuse | ITV News
Ruth Dodsworth's daughter Grace talks to ITV Cymru Wales about what life was like for her growing up in an abusive environment. | ITV News Wales
7
20
182",,7,20,182,['https://pbs.twimg.com/card_img/1482801071454044163/EMcks6pz?format=jpg&name=small'],https://twitter.com/Ruth_ITV/status/1467596027976949763
Bully,@sirbullycrypto,2021-12-05T22:11:32.000Z,"Bully
@sirbullycrypto
·
6 Dec 2021","Replying to 
@JohnEDeaton1
, 
@Ripple
 and 
@GaryGensler
The SEC is a joke, it’s time for Congress to act.
4
12
58",,4,12,58,[],https://twitter.com/sirbullycrypto/status/1467617663166054400
